number,value,datetime_start,datetime_complete,duration,params_hmm_components,params_hmm_favourable,params_hmm_gate,params_hmm_threshold,params_hmm_train_years,state
164,0.41544396271822914,2026-04-03 15:03:03.041005,2026-04-03 15:03:03.214614,0 days 00:00:00.173609,2,1,threshold,0.9898352458529367,5.0,COMPLETE
165,0.39899235328739446,2026-04-03 15:03:03.214736,2026-04-03 15:03:03.387583,0 days 00:00:00.172847,2,1,threshold,0.9571634828881411,5.0,COMPLETE
166,0.41967669142897646,2026-04-03 15:03:03.387708,2026-04-03 15:03:03.561152,0 days 00:00:00.173444,2,1,threshold,0.9805933448492544,5.0,COMPLETE
167,0.39899235328739446,2026-04-03 15:03:03.561276,2026-04-03 15:03:03.770208,0 days 00:00:00.208932,2,1,threshold,0.9677803079526908,5.0,COMPLETE
168,0.41967669142897646,2026-04-03 15:03:03.770336,2026-04-03 15:03:03.945105,0 days 00:00:00.174769,2,1,threshold,0.9741324538106718,5.0,COMPLETE
169,0.41967669142897646,2026-04-03 15:03:03.945235,2026-04-03 15:03:04.123732,0 days 00:00:00.178497,2,1,threshold,0.9836993401777491,5.0,COMPLETE
170,0.39899235328739446,2026-04-03 15:03:04.123859,2026-04-03 15:03:04.297690,0 days 00:00:00.173831,2,1,threshold,0.9620204820723921,5.0,COMPLETE
171,0.41967669142897646,2026-04-03 15:03:04.297814,2026-04-03 15:03:04.471506,0 days 00:00:00.173692,2,1,threshold,0.9778701964622057,5.0,COMPLETE
172,0.41967669142897646,2026-04-03 15:03:04.471631,2026-04-03 15:03:04.647436,0 days 00:00:00.175805,2,1,threshold,0.9831408906058415,5.0,COMPLETE
173,0.39899235328739446,2026-04-03 15:03:04.647556,2026-04-03 15:03:04.821492,0 days 00:00:00.173936,2,1,threshold,0.9704581338841445,5.0,COMPLETE
174,0.41967669142897646,2026-04-03 15:03:04.821614,2026-04-03 15:03:04.996733,0 days 00:00:00.175119,2,1,threshold,0.9760729311168261,5.0,COMPLETE
175,0.374486011217683,2026-04-03 15:03:04.996861,2026-04-03 15:03:05.173519,0 days 00:00:00.176658,2,1,threshold,0.8662761838768711,5.0,COMPLETE
176,0.374486011217683,2026-04-03 15:03:05.173641,2026-04-03 15:03:05.347887,0 days 00:00:00.174246,2,1,threshold,0.8468988608383139,5.0,COMPLETE
177,0.41544396271822914,2026-04-03 15:03:05.348007,2026-04-03 15:03:05.520854,0 days 00:00:00.172847,2,1,threshold,0.9894904374759121,5.0,COMPLETE
178,0.39899235328739446,2026-04-03 15:03:05.520975,2026-04-03 15:03:05.694440,0 days 00:00:00.173465,2,1,threshold,0.9515827474022817,5.0,COMPLETE
179,0.39899235328739446,2026-04-03 15:03:05.694563,2026-04-03 15:03:05.867332,0 days 00:00:00.172769,2,1,threshold,0.9645849480796316,5.0,COMPLETE
180,0.41967669142897646,2026-04-03 15:03:05.867459,2026-04-03 15:03:06.041719,0 days 00:00:00.174260,2,1,threshold,0.9826185619983485,5.0,COMPLETE
181,0.41967669142897646,2026-04-03 15:03:06.041847,2026-04-03 15:03:06.215090,0 days 00:00:00.173243,2,1,threshold,0.9743188713351206,5.0,COMPLETE
182,0.41967669142897646,2026-04-03 15:03:06.215216,2026-04-03 15:03:06.388348,0 days 00:00:00.173132,2,1,threshold,0.9795623047658081,5.0,COMPLETE
183,0.39899235328739446,2026-04-03 15:03:06.388477,2026-04-03 15:03:06.562366,0 days 00:00:00.173889,2,1,threshold,0.9684515294498115,5.0,COMPLETE
184,0.41967669142897646,2026-04-03 15:03:06.562491,2026-04-03 15:03:06.735944,0 days 00:00:00.173453,2,1,threshold,0.9850557444771437,5.0,COMPLETE
185,0.39899235328739446,2026-04-03 15:03:06.736067,2026-04-03 15:03:06.944372,0 days 00:00:00.208305,2,1,threshold,0.9589152371764648,5.0,COMPLETE
186,0.41544396271822914,2026-04-03 15:03:06.944497,2026-04-03 15:03:07.117303,0 days 00:00:00.172806,2,1,threshold,0.9899529930278732,5.0,COMPLETE
187,0.41967669142897646,2026-04-03 15:03:07.117424,2026-04-03 15:03:07.290875,0 days 00:00:00.173451,2,1,threshold,0.9766274630312815,5.0,COMPLETE
188,0.39899235328739446,2026-04-03 15:03:07.290996,2026-04-03 15:03:07.465055,0 days 00:00:00.174059,2,1,threshold,0.9689599761375193,5.0,COMPLETE
189,0.41967669142897646,2026-04-03 15:03:07.465180,2026-04-03 15:03:07.638836,0 days 00:00:00.173656,2,1,threshold,0.9775610012821317,5.0,COMPLETE
190,0.39899235328739446,2026-04-03 15:03:07.638964,2026-04-03 15:03:07.812465,0 days 00:00:00.173501,2,1,threshold,0.9627317439961839,5.0,COMPLETE
191,0.39899235328739446,2026-04-03 15:03:07.812599,2026-04-03 15:03:07.988988,0 days 00:00:00.176389,2,1,threshold,0.9713576719574568,5.0,COMPLETE
192,0.41967669142897646,2026-04-03 15:03:07.989113,2026-04-03 15:03:08.164542,0 days 00:00:00.175429,2,1,threshold,0.9808881201606322,5.0,COMPLETE
193,0.41967669142897646,2026-04-03 15:03:08.164667,2026-04-03 15:03:08.345690,0 days 00:00:00.181023,2,1,threshold,0.9831548039827065,5.0,COMPLETE
194,0.41967669142897646,2026-04-03 15:03:08.345813,2026-04-03 15:03:08.519348,0 days 00:00:00.173535,2,1,threshold,0.9721553335445435,5.0,COMPLETE
195,-0.12108494375330338,2026-04-03 15:03:08.519469,2026-04-03 15:03:08.703620,0 days 00:00:00.184151,4,2,threshold,0.9897012566078902,5.0,COMPLETE
196,0.39899235328739446,2026-04-03 15:03:08.703743,2026-04-03 15:03:08.884693,0 days 00:00:00.180950,2,1,threshold,0.9542136971443378,5.0,COMPLETE
197,0.0,2026-04-03 15:03:08.884817,2026-04-03 15:03:09.089857,0 days 00:00:00.205040,5,1,threshold,0.9655056762395642,5.0,COMPLETE
198,0.41967669142897646,2026-04-03 15:03:09.089980,2026-04-03 15:03:09.262990,0 days 00:00:00.173010,2,1,threshold,0.9753932737937281,5.0,COMPLETE
199,0.41967669142897646,2026-04-03 15:03:09.263116,2026-04-03 15:03:09.435691,0 days 00:00:00.172575,2,1,threshold,0.9832586507315162,5.0,COMPLETE
200,0.39899235328739446,2026-04-03 15:03:09.435816,2026-04-03 15:03:09.608266,0 days 00:00:00.172450,2,1,threshold,0.9593495166226347,5.0,COMPLETE
201,0.41967669142897646,2026-04-03 15:03:09.608386,2026-04-03 15:03:09.781213,0 days 00:00:00.172827,2,1,threshold,0.9752674997692463,5.0,COMPLETE
202,0.41967669142897646,2026-04-03 15:03:09.781332,2026-04-03 15:03:09.955943,0 days 00:00:00.174611,2,1,threshold,0.9775695113242844,5.0,COMPLETE
203,0.39899235328739446,2026-04-03 15:03:09.956063,2026-04-03 15:03:10.129287,0 days 00:00:00.173224,2,1,threshold,0.9677842599952883,5.0,COMPLETE
204,0.41967669142897646,2026-04-03 15:03:10.129414,2026-04-03 15:03:10.339693,0 days 00:00:00.210279,2,1,threshold,0.9816996884282704,5.0,COMPLETE
205,0.41967669142897646,2026-04-03 15:03:10.339821,2026-04-03 15:03:10.512714,0 days 00:00:00.172893,2,1,threshold,0.97237447520062,5.0,COMPLETE
206,0.41544396271822914,2026-04-03 15:03:10.512839,2026-04-03 15:03:10.686054,0 days 00:00:00.173215,2,1,threshold,0.9893027497256542,5.0,COMPLETE
207,0.39899235328739446,2026-04-03 15:03:10.686183,2026-04-03 15:03:10.860449,0 days 00:00:00.174266,2,1,threshold,0.9630133162908612,5.0,COMPLETE
208,0.41967669142897646,2026-04-03 15:03:10.860578,2026-04-03 15:03:11.034763,0 days 00:00:00.174185,2,1,threshold,0.9805024563506336,5.0,COMPLETE
209,0.39899235328739446,2026-04-03 15:03:11.034918,2026-04-03 15:03:11.208955,0 days 00:00:00.174037,2,1,threshold,0.9707366593620879,5.0,COMPLETE
210,0.41967669142897646,2026-04-03 15:03:11.209079,2026-04-03 15:03:11.381928,0 days 00:00:00.172849,2,1,threshold,0.9833011868768143,5.0,COMPLETE
211,0.41967669142897646,2026-04-03 15:03:11.382050,2026-04-03 15:03:11.596180,0 days 00:00:00.214130,2,1,threshold,0.9764783360454132,5.0,COMPLETE
212,0.41967669142897646,2026-04-03 15:03:11.596303,2026-04-03 15:03:11.769527,0 days 00:00:00.173224,2,1,threshold,0.9828445180903046,5.0,COMPLETE
213,0.39899235328739446,2026-04-03 15:03:11.769650,2026-04-03 15:03:11.942264,0 days 00:00:00.172614,2,1,threshold,0.9687769471504516,5.0,COMPLETE
214,0.41967669142897646,2026-04-03 15:03:11.942391,2026-04-03 15:03:12.129066,0 days 00:00:00.186675,2,1,threshold,0.9768807974816602,5.0,COMPLETE
215,0.41967669142897646,2026-04-03 15:03:12.129196,2026-04-03 15:03:12.341091,0 days 00:00:00.211895,2,1,threshold,0.9845122611428238,5.0,COMPLETE
216,0.39899235328739446,2026-04-03 15:03:12.341247,2026-04-03 15:03:12.539194,0 days 00:00:00.197947,2,1,threshold,0.9616787805902164,5.0,COMPLETE
217,0.41544396271822914,2026-04-03 15:03:12.539350,2026-04-03 15:03:12.732166,0 days 00:00:00.192816,2,1,threshold,0.9890026936326836,5.0,COMPLETE
218,0.41967669142897646,2026-04-03 15:03:12.732312,2026-04-03 15:03:12.928483,0 days 00:00:00.196171,2,1,threshold,0.9767957900146361,5.0,COMPLETE
219,0.41967669142897646,2026-04-03 15:03:12.928644,2026-04-03 15:03:13.114554,0 days 00:00:00.185910,2,1,threshold,0.972128055108894,5.0,COMPLETE
220,0.39899235328739446,2026-04-03 15:03:13.114692,2026-04-03 15:03:13.305511,0 days 00:00:00.190819,2,1,threshold,0.9666558896482648,5.0,COMPLETE
221,0.41544396271822914,2026-04-03 15:03:13.305670,2026-04-03 15:03:13.490430,0 days 00:00:00.184760,2,1,threshold,0.9898682575060594,5.0,COMPLETE
222,0.34486972068947214,2026-04-03 15:03:13.490556,2026-04-03 15:03:13.665584,0 days 00:00:00.175028,2,1,threshold,0.6972976196212219,5.0,COMPLETE
223,0.41967669142897646,2026-04-03 15:03:13.665708,2026-04-03 15:03:13.877487,0 days 00:00:00.211779,2,1,threshold,0.9809516050428116,5.0,COMPLETE
224,0.41967669142897646,2026-04-03 15:03:13.877620,2026-04-03 15:03:14.052243,0 days 00:00:00.174623,2,1,threshold,0.9771555171791564,5.0,COMPLETE
225,0.34486972068947214,2026-04-03 15:03:14.052369,2026-04-03 15:03:14.231470,0 days 00:00:00.179101,2,1,threshold,0.6633687606959215,5.0,COMPLETE
226,0.41967669142897646,2026-04-03 15:03:14.231592,2026-04-03 15:03:14.406725,0 days 00:00:00.175133,2,1,threshold,0.9835842598458474,5.0,COMPLETE
227,0.39899235328739446,2026-04-03 15:03:14.406860,2026-04-03 15:03:14.588108,0 days 00:00:00.181248,2,1,threshold,0.9711103785576155,5.0,COMPLETE
228,0.41967669142897646,2026-04-03 15:03:14.588245,2026-04-03 15:03:14.771417,0 days 00:00:00.183172,2,1,threshold,0.9827540768521781,5.0,COMPLETE
229,0.39899235328739446,2026-04-03 15:03:14.771548,2026-04-03 15:03:14.982016,0 days 00:00:00.210468,2,1,threshold,0.9643428596728453,5.0,COMPLETE
230,0.41967669142897646,2026-04-03 15:03:14.982149,2026-04-03 15:03:15.157281,0 days 00:00:00.175132,2,1,threshold,0.9757018571919197,5.0,COMPLETE
231,0.41967669142897646,2026-04-03 15:03:15.157407,2026-04-03 15:03:15.330896,0 days 00:00:00.173489,2,1,threshold,0.9760361471545217,5.0,COMPLETE
232,0.41967669142897646,2026-04-03 15:03:15.331020,2026-04-03 15:03:15.504061,0 days 00:00:00.173041,2,1,threshold,0.9843295807544377,5.0,COMPLETE
233,0.39899235328739446,2026-04-03 15:03:15.504184,2026-04-03 15:03:15.677296,0 days 00:00:00.173112,2,1,threshold,0.9707770732661792,5.0,COMPLETE
234,0.41967669142897646,2026-04-03 15:03:15.677420,2026-04-03 15:03:15.851907,0 days 00:00:00.174487,2,1,threshold,0.9788403814301239,5.0,COMPLETE
235,0.41544396271822914,2026-04-03 15:03:15.852036,2026-04-03 15:03:16.026991,0 days 00:00:00.174955,2,1,threshold,0.9893876566725629,5.0,COMPLETE
236,0.39899235328739446,2026-04-03 15:03:16.027118,2026-04-03 15:03:16.200278,0 days 00:00:00.173160,2,1,threshold,0.9562889306443902,5.0,COMPLETE
237,0.39899235328739446,2026-04-03 15:03:16.200402,2026-04-03 15:03:16.373057,0 days 00:00:00.172655,2,1,threshold,0.9692046447538237,5.0,COMPLETE
238,0.41967669142897646,2026-04-03 15:03:16.373185,2026-04-03 15:03:16.547480,0 days 00:00:00.174295,2,1,threshold,0.9777827454036686,5.0,COMPLETE
239,0.39899235328739446,2026-04-03 15:03:16.547603,2026-04-03 15:03:16.723822,0 days 00:00:00.176219,2,1,threshold,0.9637891757330657,5.0,COMPLETE
240,0.41967669142897646,2026-04-03 15:03:16.723948,2026-04-03 15:03:16.899121,0 days 00:00:00.175173,2,1,threshold,0.9837454518763302,5.0,COMPLETE
241,0.41967669142897646,2026-04-03 15:03:16.899247,2026-04-03 15:03:17.073060,0 days 00:00:00.173813,2,1,threshold,0.9736581668251783,5.0,COMPLETE
242,0.41967669142897646,2026-04-03 15:03:17.073181,2026-04-03 15:03:17.284141,0 days 00:00:00.210960,2,1,threshold,0.9761755006921827,5.0,COMPLETE
243,0.34486972068947214,2026-04-03 15:03:17.284265,2026-04-03 15:03:17.458257,0 days 00:00:00.173992,2,1,threshold,0.7477458488725387,5.0,COMPLETE
244,0.41544396271822914,2026-04-03 15:03:17.458381,2026-04-03 15:03:17.636914,0 days 00:00:00.178533,2,1,threshold,0.989366134515543,5.0,COMPLETE
245,0.39899235328739446,2026-04-03 15:03:17.637038,2026-04-03 15:03:17.809932,0 days 00:00:00.172894,2,1,threshold,0.970272397467124,5.0,COMPLETE
246,0.41967669142897646,2026-04-03 15:03:17.810056,2026-04-03 15:03:17.984527,0 days 00:00:00.174471,2,1,threshold,0.9807516752549343,5.0,COMPLETE
247,0.39899235328739446,2026-04-03 15:03:17.984653,2026-04-03 15:03:18.158602,0 days 00:00:00.173949,2,1,threshold,0.9669483573335997,5.0,COMPLETE
248,0.41967669142897646,2026-04-03 15:03:18.158729,2026-04-03 15:03:18.337479,0 days 00:00:00.178750,2,1,threshold,0.9776374748190922,5.0,COMPLETE
249,0.41967669142897646,2026-04-03 15:03:18.337655,2026-04-03 15:03:18.618834,0 days 00:00:00.281179,2,1,threshold,0.9829968498791405,5.0,COMPLETE
250,0.39899235328739446,2026-04-03 15:03:18.619091,2026-04-03 15:03:18.849013,0 days 00:00:00.229922,2,1,threshold,0.9597361904177272,5.0,COMPLETE
251,0.41544396271822914,2026-04-03 15:03:18.849210,2026-04-03 15:03:19.059052,0 days 00:00:00.209842,2,1,threshold,0.9895780107125145,5.0,COMPLETE
252,0.41967669142897646,2026-04-03 15:03:19.059207,2026-04-03 15:03:19.271359,0 days 00:00:00.212152,2,1,threshold,0.9727880501742433,5.0,COMPLETE
253,0.34486972068947214,2026-04-03 15:03:19.271492,2026-04-03 15:03:19.455263,0 days 00:00:00.183771,2,1,threshold,0.8174497790697388,5.0,COMPLETE
254,0.41967669142897646,2026-04-03 15:03:19.455397,2026-04-03 15:03:19.640014,0 days 00:00:00.184617,2,1,threshold,0.9778017073921945,5.0,COMPLETE
255,0.39899235328739446,2026-04-03 15:03:19.640151,2026-04-03 15:03:19.833496,0 days 00:00:00.193345,2,1,threshold,0.9668890922850817,5.0,COMPLETE
256,0.0,2026-04-03 15:03:19.833627,2026-04-03 15:03:20.014785,0 days 00:00:00.181158,6,1,threshold,0.9838827936804329,5.0,COMPLETE
257,0.41967669142897646,2026-04-03 15:03:20.014915,2026-04-03 15:03:20.195230,0 days 00:00:00.180315,2,1,threshold,0.9725769206086159,5.0,COMPLETE
258,0.39899235328739446,2026-04-03 15:03:20.195558,2026-04-03 15:03:20.373613,0 days 00:00:00.178055,2,1,threshold,0.9546646329540627,5.0,COMPLETE
259,0.32966884750917963,2026-04-03 15:03:20.373747,2026-04-03 15:03:20.554259,0 days 00:00:00.180512,2,1,threshold,0.8940375882686256,5.0,COMPLETE
260,0.41544396271822914,2026-04-03 15:03:20.554393,2026-04-03 15:03:20.735726,0 days 00:00:00.181333,2,1,threshold,0.9899152530704228,5.0,COMPLETE
261,0.39899235328739446,2026-04-03 15:03:20.735864,2026-04-03 15:03:20.973173,0 days 00:00:00.237309,2,1,threshold,0.961583592279889,5.0,COMPLETE
262,0.41967669142897646,2026-04-03 15:03:20.973303,2026-04-03 15:03:21.147719,0 days 00:00:00.174416,2,1,threshold,0.9789544591960359,5.0,COMPLETE
263,0.39899235328739446,2026-04-03 15:03:21.147847,2026-04-03 15:03:21.323911,0 days 00:00:00.176064,2,1,threshold,0.9704807889894193,5.0,COMPLETE
264,0.41967669142897646,2026-04-03 15:03:21.324036,2026-04-03 15:03:21.496812,0 days 00:00:00.172776,2,1,threshold,0.9832483024494791,5.0,COMPLETE
265,0.41967669142897646,2026-04-03 15:03:21.496944,2026-04-03 15:03:21.671607,0 days 00:00:00.174663,2,1,threshold,0.9759441185638861,5.0,COMPLETE
266,0.39899235328739446,2026-04-03 15:03:21.671736,2026-04-03 15:03:21.859016,0 days 00:00:00.187280,2,1,threshold,0.9651784078025514,5.0,COMPLETE
267,0.41967669142897646,2026-04-03 15:03:21.859151,2026-04-03 15:03:22.043223,0 days 00:00:00.184072,2,1,threshold,0.9828312631088186,5.0,COMPLETE
268,0.41967669142897646,2026-04-03 15:03:22.043363,2026-04-03 15:03:22.223340,0 days 00:00:00.179977,2,1,threshold,0.972937804637583,5.0,COMPLETE
269,0.41967669142897646,2026-04-03 15:03:22.223482,2026-04-03 15:03:22.402044,0 days 00:00:00.178562,2,1,threshold,0.9832984034424164,5.0,COMPLETE
270,0.39899235328739446,2026-04-03 15:03:22.402177,2026-04-03 15:03:22.581395,0 days 00:00:00.179218,2,1,threshold,0.9613585529706821,5.0,COMPLETE
271,0.39899235328739446,2026-04-03 15:03:22.581527,2026-04-03 15:03:22.758133,0 days 00:00:00.176606,2,1,threshold,0.9503887021386594,5.0,COMPLETE
272,-0.1513691644246719,2026-04-03 15:03:22.758259,2026-04-03 15:03:22.971209,0 days 00:00:00.212950,5,2,threshold,0.9750341715817606,5.0,COMPLETE
273,0.39899235328739446,2026-04-03 15:03:22.971349,2026-04-03 15:03:23.152726,0 days 00:00:00.181377,2,1,threshold,0.9677605229930257,5.0,COMPLETE
274,0.41967669142897646,2026-04-03 15:03:23.152869,2026-04-03 15:03:23.330194,0 days 00:00:00.177325,2,1,threshold,0.9832745083421741,5.0,COMPLETE
275,0.41967669142897646,2026-04-03 15:03:23.330323,2026-04-03 15:03:23.507261,0 days 00:00:00.176938,2,1,threshold,0.9775990077728636,5.0,COMPLETE
276,-0.12431092227551561,2026-04-03 15:03:23.507393,2026-04-03 15:03:23.689434,0 days 00:00:00.182041,4,1,threshold,0.9693117412327575,5.0,COMPLETE
277,0.41544396271822914,2026-04-03 15:03:23.689566,2026-04-03 15:03:23.864951,0 days 00:00:00.175385,2,1,threshold,0.9892651158832324,5.0,COMPLETE
278,0.39899235328739446,2026-04-03 15:03:23.865078,2026-04-03 15:03:24.040025,0 days 00:00:00.174947,2,1,threshold,0.960746161857117,5.0,COMPLETE
279,0.41967669142897646,2026-04-03 15:03:24.040155,2026-04-03 15:03:24.255104,0 days 00:00:00.214949,2,1,threshold,0.9760506775178631,5.0,COMPLETE
280,0.41544396271822914,2026-04-03 15:03:24.255237,2026-04-03 15:03:24.429741,0 days 00:00:00.174504,2,1,threshold,0.989852771652457,5.0,COMPLETE
281,0.41967669142897646,2026-04-03 15:03:24.429873,2026-04-03 15:03:24.606713,0 days 00:00:00.176840,2,1,threshold,0.9812215102132854,5.0,COMPLETE
282,0.41967669142897646,2026-04-03 15:03:24.606852,2026-04-03 15:03:24.964803,0 days 00:00:00.357951,2,1,threshold,0.9752062947972415,5.0,COMPLETE
283,0.39899235328739446,2026-04-03 15:03:24.965098,2026-04-03 15:03:25.148946,0 days 00:00:00.183848,2,1,threshold,0.968172632007283,5.0,COMPLETE
284,0.41967669142897646,2026-04-03 15:03:25.149089,2026-04-03 15:03:25.335319,0 days 00:00:00.186230,2,1,threshold,0.9824626835933028,5.0,COMPLETE
285,0.39899235328739446,2026-04-03 15:03:25.335450,2026-04-03 15:03:25.526941,0 days 00:00:00.191491,2,1,threshold,0.9564924170339628,5.0,COMPLETE
286,0.39899235328739446,2026-04-03 15:03:25.527081,2026-04-03 15:03:25.723919,0 days 00:00:00.196838,2,1,threshold,0.9670273025270825,5.0,COMPLETE
287,0.41544396271822914,2026-04-03 15:03:25.724054,2026-04-03 15:03:25.906551,0 days 00:00:00.182497,2,1,threshold,0.989648275759509,5.0,COMPLETE
288,0.41967669142897646,2026-04-03 15:03:25.906684,2026-04-03 15:03:26.086884,0 days 00:00:00.180200,2,1,threshold,0.973949938485506,5.0,COMPLETE
289,0.41967669142897646,2026-04-03 15:03:26.087024,2026-04-03 15:03:26.304839,0 days 00:00:00.217815,2,1,threshold,0.9809047654854738,5.0,COMPLETE
290,0.39899235328739446,2026-04-03 15:03:26.304977,2026-04-03 15:03:26.483055,0 days 00:00:00.178078,2,1,threshold,0.9632871166059476,5.0,COMPLETE
291,0.41967669142897646,2026-04-03 15:03:26.483189,2026-04-03 15:03:26.661530,0 days 00:00:00.178341,2,1,threshold,0.9746382732938066,5.0,COMPLETE
292,0.41967669142897646,2026-04-03 15:03:26.661676,2026-04-03 15:03:26.856183,0 days 00:00:00.194507,2,1,threshold,0.9836654798919992,5.0,COMPLETE
293,0.39899235328739446,2026-04-03 15:03:26.856313,2026-04-03 15:03:27.038434,0 days 00:00:00.182121,2,1,threshold,0.9692798223771397,5.0,COMPLETE
294,0.39899235328739446,2026-04-03 15:03:27.038573,2026-04-03 15:03:27.218931,0 days 00:00:00.180358,2,1,threshold,0.9554381251290076,5.0,COMPLETE
295,0.15165970906839354,2026-04-03 15:03:27.219062,2026-04-03 15:03:27.405053,0 days 00:00:00.185991,3,1,threshold,0.979977357658046,5.0,COMPLETE
296,0.39899235328739446,2026-04-03 15:03:27.405188,2026-04-03 15:03:27.591582,0 days 00:00:00.186394,2,1,threshold,0.9717265790829251,5.0,COMPLETE
297,0.39899235328739446,2026-04-03 15:03:27.591717,2026-04-03 15:03:27.775313,0 days 00:00:00.183596,2,1,threshold,0.9619045788580292,5.0,COMPLETE
298,0.41967669142897646,2026-04-03 15:03:27.775448,2026-04-03 15:03:28.007414,0 days 00:00:00.231966,2,1,threshold,0.9847992221930036,5.0,COMPLETE
299,0.39899235328739446,2026-04-03 15:03:28.007548,2026-04-03 15:03:28.185058,0 days 00:00:00.177510,2,1,threshold,0.9456406548844292,5.0,COMPLETE
300,0.41967669142897646,2026-04-03 15:03:28.185213,2026-04-03 15:03:28.382105,0 days 00:00:00.196892,2,1,threshold,0.9767149408068184,5.0,COMPLETE
301,0.39899235328739446,2026-04-03 15:03:28.382429,2026-04-03 15:03:28.572254,0 days 00:00:00.189825,2,1,threshold,0.9698932505078911,5.0,COMPLETE
302,0.34486972068947214,2026-04-03 15:03:28.572399,2026-04-03 15:03:28.758324,0 days 00:00:00.185925,2,1,threshold,0.6384072291894453,5.0,COMPLETE
303,0.41967669142897646,2026-04-03 15:03:28.758463,2026-04-03 15:03:28.941556,0 days 00:00:00.183093,2,1,threshold,0.982716188650608,5.0,COMPLETE
304,0.39899235328739446,2026-04-03 15:03:28.941689,2026-04-03 15:03:29.121134,0 days 00:00:00.179445,2,1,threshold,0.9650084229057321,5.0,COMPLETE
305,0.41544396271822914,2026-04-03 15:03:29.121263,2026-04-03 15:03:29.297589,0 days 00:00:00.176326,2,1,threshold,0.9893926359815627,5.0,COMPLETE
306,0.41967669142897646,2026-04-03 15:03:29.297716,2026-04-03 15:03:29.484322,0 days 00:00:00.186606,2,1,threshold,0.9793196249380846,5.0,COMPLETE
307,0.41967669142897646,2026-04-03 15:03:29.484462,2026-04-03 15:03:29.673993,0 days 00:00:00.189531,2,1,threshold,0.9754283810162715,5.0,COMPLETE
308,0.39899235328739446,2026-04-03 15:03:29.674128,2026-04-03 15:03:29.862994,0 days 00:00:00.188866,2,1,threshold,0.9596468983478544,5.0,COMPLETE
309,0.39899235328739446,2026-04-03 15:03:29.863128,2026-04-03 15:03:30.051692,0 days 00:00:00.188564,2,1,threshold,0.9687706316162061,5.0,COMPLETE
310,0.41967669142897646,2026-04-03 15:03:30.051825,2026-04-03 15:03:30.227119,0 days 00:00:00.175294,2,1,threshold,0.9772582303300447,5.0,COMPLETE
311,0.41544396271822914,2026-04-03 15:03:30.227252,2026-04-03 15:03:30.403557,0 days 00:00:00.176305,2,1,threshold,0.9896162111448661,5.0,COMPLETE
312,0.39899235328739446,2026-04-03 15:03:30.403684,2026-04-03 15:03:30.578974,0 days 00:00:00.175290,2,1,threshold,0.9525761997775348,5.0,COMPLETE
313,0.41544396271822914,2026-04-03 15:03:30.579106,2026-04-03 15:03:30.755618,0 days 00:00:00.176512,2,1,threshold,0.9897472422234862,5.0,COMPLETE
314,0.41967669142897646,2026-04-03 15:03:30.755744,2026-04-03 15:03:30.932327,0 days 00:00:00.176583,2,1,threshold,0.972301903362956,5.0,COMPLETE
315,0.41967669142897646,2026-04-03 15:03:30.932459,2026-04-03 15:03:31.113784,0 days 00:00:00.181325,2,1,threshold,0.9823666192578185,5.0,COMPLETE
316,0.41967669142897646,2026-04-03 15:03:31.113918,2026-04-03 15:03:31.292801,0 days 00:00:00.178883,2,1,threshold,0.97736448080978,5.0,COMPLETE
317,0.39899235328739446,2026-04-03 15:03:31.292936,2026-04-03 15:03:31.508424,0 days 00:00:00.215488,2,1,threshold,0.9643467015583785,5.0,COMPLETE
318,0.41967669142897646,2026-04-03 15:03:31.508548,2026-04-03 15:03:31.682975,0 days 00:00:00.174427,2,1,threshold,0.9819822405899596,5.0,COMPLETE
319,0.39899235328739446,2026-04-03 15:03:31.683104,2026-04-03 15:03:31.859447,0 days 00:00:00.176343,2,1,threshold,0.9697151006628021,5.0,COMPLETE
320,0.41967669142897646,2026-04-03 15:03:31.859593,2026-04-03 15:03:32.033948,0 days 00:00:00.174355,2,1,threshold,0.9745276624310166,5.0,COMPLETE
321,-0.39217729943121954,2026-04-03 15:03:32.034076,2026-04-03 15:03:32.218638,0 days 00:00:00.184562,3,2,threshold,0.9590971506299519,5.0,COMPLETE
322,0.41967669142897646,2026-04-03 15:03:32.218769,2026-04-03 15:03:32.393903,0 days 00:00:00.175134,2,1,threshold,0.9832597899120046,5.0,COMPLETE
323,0.39899235328739446,2026-04-03 15:03:32.394027,2026-04-03 15:03:32.571360,0 days 00:00:00.177333,2,1,threshold,0.9666268492714342,5.0,COMPLETE
324,0.41967669142897646,2026-04-03 15:03:32.571488,2026-04-03 15:03:32.749342,0 days 00:00:00.177854,2,1,threshold,0.9772944294725295,5.0,COMPLETE
325,0.41967669142897646,2026-04-03 15:03:32.749469,2026-04-03 15:03:32.926029,0 days 00:00:00.176560,2,1,threshold,0.9853011319918493,5.0,COMPLETE
326,0.41544396271822914,2026-04-03 15:03:32.926158,2026-04-03 15:03:33.100749,0 days 00:00:00.174591,2,1,threshold,0.9895657103247626,5.0,COMPLETE
327,0.41967669142897646,2026-04-03 15:03:33.100882,2026-04-03 15:03:33.279577,0 days 00:00:00.178695,2,1,threshold,0.9720428365518791,5.0,COMPLETE
328,0.39899235328739446,2026-04-03 15:03:33.279710,2026-04-03 15:03:33.459638,0 days 00:00:00.179928,2,1,threshold,0.9498755665175026,5.0,COMPLETE
329,0.39899235328739446,2026-04-03 15:03:33.459783,2026-04-03 15:03:33.640374,0 days 00:00:00.180591,2,1,threshold,0.9626508108562198,5.0,COMPLETE
