number,value,datetime_start,datetime_complete,duration,params_hmm_components,params_hmm_favourable,params_hmm_gate,params_hmm_threshold,params_hmm_train_years,state
154,8.67427983757657,2026-04-03 17:16:26.830633,2026-04-03 17:16:27.063763,0 days 00:00:00.233130,2,1,threshold,0.9831289807742257,5.0,COMPLETE
155,8.67427983757657,2026-04-03 17:16:27.063884,2026-04-03 17:16:27.283440,0 days 00:00:00.219556,2,1,threshold,0.9768130661972207,5.0,COMPLETE
156,8.685947025939342,2026-04-03 17:16:27.283561,2026-04-03 17:16:27.500698,0 days 00:00:00.217137,2,1,threshold,0.972168951897006,5.0,COMPLETE
157,8.67427983757657,2026-04-03 17:16:27.500825,2026-04-03 17:16:27.726787,0 days 00:00:00.225962,2,1,threshold,0.9799313397401663,5.0,COMPLETE
158,8.685947025939342,2026-04-03 17:16:27.726907,2026-04-03 17:16:27.945801,0 days 00:00:00.218894,2,1,threshold,0.9745955571814024,5.0,COMPLETE
159,8.558946366802862,2026-04-03 17:16:27.945927,2026-04-03 17:16:28.169904,0 days 00:00:00.223977,2,1,threshold,0.9658139275757539,5.0,COMPLETE
160,2.514580210085056,2026-04-03 17:16:28.170025,2026-04-03 17:16:28.419548,0 days 00:00:00.249523,3,1,threshold,0.9629463786325545,5.0,COMPLETE
161,8.685947025939342,2026-04-03 17:16:28.419670,2026-04-03 17:16:28.640408,0 days 00:00:00.220738,2,1,threshold,0.9759530588044516,5.0,COMPLETE
162,8.685947025939342,2026-04-03 17:16:28.640543,2026-04-03 17:16:28.905694,0 days 00:00:00.265151,2,1,threshold,0.9712888788031214,5.0,COMPLETE
163,8.67427983757657,2026-04-03 17:16:28.905840,2026-04-03 17:16:29.160594,0 days 00:00:00.254754,2,1,threshold,0.977563305456952,5.0,COMPLETE
164,8.685947025939342,2026-04-03 17:16:29.160743,2026-04-03 17:16:29.409793,0 days 00:00:00.249050,2,1,threshold,0.973160229161379,5.0,COMPLETE
165,8.558946366802862,2026-04-03 17:16:29.409937,2026-04-03 17:16:29.679069,0 days 00:00:00.269132,2,1,threshold,0.9686830426953965,5.0,COMPLETE
166,8.105032211228492,2026-04-03 17:16:29.679204,2026-04-03 17:16:29.957060,0 days 00:00:00.277856,2,1,threshold,0.9318082293018748,5.0,COMPLETE
167,8.67427983757657,2026-04-03 17:16:29.957188,2026-04-03 17:16:30.175221,0 days 00:00:00.218033,2,1,threshold,0.984811534916372,5.0,COMPLETE
168,8.67427983757657,2026-04-03 17:16:30.175345,2026-04-03 17:16:30.396579,0 days 00:00:00.221234,2,1,threshold,0.9814447945705086,5.0,COMPLETE
169,8.685947025939342,2026-04-03 17:16:30.396768,2026-04-03 17:16:30.624753,0 days 00:00:00.227985,2,1,threshold,0.9755680015153925,5.0,COMPLETE
170,8.685947025939342,2026-04-03 17:16:30.624876,2026-04-03 17:16:30.849914,0 days 00:00:00.225038,2,1,threshold,0.9706465623892375,5.0,COMPLETE
171,8.685947025939342,2026-04-03 17:16:30.850279,2026-04-03 17:16:31.079087,0 days 00:00:00.228808,2,1,threshold,0.9713285905012131,5.0,COMPLETE
172,8.558946366802862,2026-04-03 17:16:31.079220,2026-04-03 17:16:31.437209,0 days 00:00:00.357989,2,1,threshold,0.9677965927393307,5.0,COMPLETE
173,8.67427983757657,2026-04-03 17:16:31.437337,2026-04-03 17:16:31.657070,0 days 00:00:00.219733,2,1,threshold,0.9785875135993135,5.0,COMPLETE
174,8.685947025939342,2026-04-03 17:16:31.657190,2026-04-03 17:16:31.876619,0 days 00:00:00.219429,2,1,threshold,0.9741585156787884,5.0,COMPLETE
175,8.558946366802862,2026-04-03 17:16:31.876749,2026-04-03 17:16:32.096925,0 days 00:00:00.220176,2,1,threshold,0.9646237285704209,5.0,COMPLETE
176,8.685947025939342,2026-04-03 17:16:32.097049,2026-04-03 17:16:32.317705,0 days 00:00:00.220656,2,1,threshold,0.9708708710083573,5.0,COMPLETE
177,8.67427983757657,2026-04-03 17:16:32.317830,2026-04-03 17:16:32.539668,0 days 00:00:00.221838,2,1,threshold,0.9770397441561883,5.0,COMPLETE
178,8.685947025939342,2026-04-03 17:16:32.539792,2026-04-03 17:16:32.762318,0 days 00:00:00.222526,2,1,threshold,0.9725137414761401,5.0,COMPLETE
179,8.558946366802862,2026-04-03 17:16:32.762441,2026-04-03 17:16:32.982004,0 days 00:00:00.219563,2,1,threshold,0.9671518778904428,5.0,COMPLETE
180,8.685947025939342,2026-04-03 17:16:32.982141,2026-04-03 17:16:33.205688,0 days 00:00:00.223547,2,1,threshold,0.974524940394176,5.0,COMPLETE
181,8.67427983757657,2026-04-03 17:16:33.205811,2026-04-03 17:16:33.429598,0 days 00:00:00.223787,2,1,threshold,0.977516368423965,5.0,COMPLETE
182,8.67427983757657,2026-04-03 17:16:33.429719,2026-04-03 17:16:33.649803,0 days 00:00:00.220084,2,1,threshold,0.9799435053635747,5.0,COMPLETE
183,8.685947025939342,2026-04-03 17:16:33.649924,2026-04-03 17:16:33.904706,0 days 00:00:00.254782,2,1,threshold,0.9759864693499436,5.0,COMPLETE
184,8.685947025939342,2026-04-03 17:16:33.904833,2026-04-03 17:16:34.120859,0 days 00:00:00.216026,2,1,threshold,0.9693804211067817,5.0,COMPLETE
185,8.685947025939342,2026-04-03 17:16:34.120984,2026-04-03 17:16:34.341715,0 days 00:00:00.220731,2,1,threshold,0.9729945735570393,5.0,COMPLETE
186,8.67427983757657,2026-04-03 17:16:34.341837,2026-04-03 17:16:34.560362,0 days 00:00:00.218525,2,1,threshold,0.9828540727372586,5.0,COMPLETE
187,8.685947025939342,2026-04-03 17:16:34.560492,2026-04-03 17:16:34.781546,0 days 00:00:00.221054,2,1,threshold,0.976160132578253,5.0,COMPLETE
188,8.685947025939342,2026-04-03 17:16:34.781705,2026-04-03 17:16:35.005398,0 days 00:00:00.223693,2,1,threshold,0.9698682056498548,5.0,COMPLETE
189,8.105032211228492,2026-04-03 17:16:35.005524,2026-04-03 17:16:35.223000,0 days 00:00:00.217476,2,1,threshold,0.8771964451555945,5.0,COMPLETE
190,8.67427983757657,2026-04-03 17:16:35.223120,2026-04-03 17:16:35.446373,0 days 00:00:00.223253,2,1,threshold,0.9787227826232918,5.0,COMPLETE
191,8.685947025939342,2026-04-03 17:16:35.446521,2026-04-03 17:16:35.663221,0 days 00:00:00.216700,2,1,threshold,0.9732945107471115,5.0,COMPLETE
192,8.685947025939342,2026-04-03 17:16:35.663342,2026-04-03 17:16:35.907557,0 days 00:00:00.244215,2,1,threshold,0.9729172309057301,5.0,COMPLETE
193,8.685947025939342,2026-04-03 17:16:35.907739,2026-04-03 17:16:36.129023,0 days 00:00:00.221284,2,1,threshold,0.9751373307943653,5.0,COMPLETE
194,8.685947025939342,2026-04-03 17:16:36.129144,2026-04-03 17:16:36.361065,0 days 00:00:00.231921,2,1,threshold,0.9708987194002953,5.0,COMPLETE
195,8.67427983757657,2026-04-03 17:16:36.361198,2026-04-03 17:16:36.595598,0 days 00:00:00.234400,2,1,threshold,0.9809125177503648,5.0,COMPLETE
196,8.558946366802862,2026-04-03 17:16:36.595742,2026-04-03 17:16:36.825778,0 days 00:00:00.230036,2,1,threshold,0.9662897752737822,5.0,COMPLETE
197,8.685947025939342,2026-04-03 17:16:36.825912,2026-04-03 17:16:37.051570,0 days 00:00:00.225658,2,1,threshold,0.9761919532614034,5.0,COMPLETE
198,8.685947025939342,2026-04-03 17:16:37.051699,2026-04-03 17:16:37.271441,0 days 00:00:00.219742,2,1,threshold,0.9725967005838164,5.0,COMPLETE
199,8.558946366802862,2026-04-03 17:16:37.271561,2026-04-03 17:16:37.524033,0 days 00:00:00.252472,2,1,threshold,0.968517065090798,5.0,COMPLETE
200,2.3069387703356043,2026-04-03 17:16:37.524164,2026-04-03 17:16:37.842685,0 days 00:00:00.318521,4,1,threshold,0.9786354587987279,5.0,COMPLETE
201,8.685947025939342,2026-04-03 17:16:37.842811,2026-04-03 17:16:38.062711,0 days 00:00:00.219900,2,1,threshold,0.9702377220231885,5.0,COMPLETE
202,8.685947025939342,2026-04-03 17:16:38.062836,2026-04-03 17:16:38.280556,0 days 00:00:00.217720,2,1,threshold,0.974238733807233,5.0,COMPLETE
203,8.685947025939342,2026-04-03 17:16:38.280680,2026-04-03 17:16:38.499033,0 days 00:00:00.218353,2,1,threshold,0.9694422560684794,5.0,COMPLETE
204,8.685947025939342,2026-04-03 17:16:38.499161,2026-04-03 17:16:38.717515,0 days 00:00:00.218354,2,1,threshold,0.9759338930440967,5.0,COMPLETE
205,8.685947025939342,2026-04-03 17:16:38.717639,2026-04-03 17:16:38.939139,0 days 00:00:00.221500,2,1,threshold,0.9720339715976357,5.0,COMPLETE
206,8.558946366802862,2026-04-03 17:16:38.939267,2026-04-03 17:16:39.158846,0 days 00:00:00.219579,2,1,threshold,0.9638629486696463,5.0,COMPLETE
207,8.558946366802862,2026-04-03 17:16:39.158970,2026-04-03 17:16:39.381546,0 days 00:00:00.222576,2,1,threshold,0.967985311811506,5.0,COMPLETE
208,8.67427983757657,2026-04-03 17:16:39.381672,2026-04-03 17:16:39.602063,0 days 00:00:00.220391,2,1,threshold,0.9778898891056094,5.0,COMPLETE
209,8.685947025939342,2026-04-03 17:16:39.602190,2026-04-03 17:16:39.820599,0 days 00:00:00.218409,2,1,threshold,0.973939279066937,5.0,COMPLETE
210,8.67427983757657,2026-04-03 17:16:39.820732,2026-04-03 17:16:40.043201,0 days 00:00:00.222469,2,1,threshold,0.9812266999655029,5.0,COMPLETE
211,8.685947025939342,2026-04-03 17:16:40.043329,2026-04-03 17:16:40.264938,0 days 00:00:00.221609,2,1,threshold,0.9734443209206227,5.0,COMPLETE
212,8.685947025939342,2026-04-03 17:16:40.265060,2026-04-03 17:16:40.482811,0 days 00:00:00.217751,2,1,threshold,0.9711181008793909,5.0,COMPLETE
213,8.685947025939342,2026-04-03 17:16:40.482935,2026-04-03 17:16:40.700438,0 days 00:00:00.217503,2,1,threshold,0.9759992937535599,5.0,COMPLETE
214,8.685947025939342,2026-04-03 17:16:40.700560,2026-04-03 17:16:40.919329,0 days 00:00:00.218769,2,1,threshold,0.9729632421996681,5.0,COMPLETE
215,8.105032211228492,2026-04-03 17:16:40.919454,2026-04-03 17:16:41.141456,0 days 00:00:00.222002,2,1,threshold,0.942838367246817,5.0,COMPLETE
216,8.558946366802862,2026-04-03 17:16:41.141582,2026-04-03 17:16:41.395589,0 days 00:00:00.254007,2,1,threshold,0.966930425380529,5.0,COMPLETE
217,8.67427983757657,2026-04-03 17:16:41.395715,2026-04-03 17:16:41.619133,0 days 00:00:00.223418,2,1,threshold,0.9787889432910444,5.0,COMPLETE
218,8.685947025939342,2026-04-03 17:16:41.619267,2026-04-03 17:16:41.841734,0 days 00:00:00.222467,2,1,threshold,0.96989920807589,5.0,COMPLETE
219,8.685947025939342,2026-04-03 17:16:41.841868,2026-04-03 17:16:42.064649,0 days 00:00:00.222781,2,1,threshold,0.9753889138232221,5.0,COMPLETE
220,8.685947025939342,2026-04-03 17:16:42.064774,2026-04-03 17:16:42.284872,0 days 00:00:00.220098,2,1,threshold,0.970800758337643,5.0,COMPLETE
221,8.685947025939342,2026-04-03 17:16:42.284996,2026-04-03 17:16:42.510834,0 days 00:00:00.225838,2,1,threshold,0.9747776950154935,5.0,COMPLETE
222,8.685947025939342,2026-04-03 17:16:42.510958,2026-04-03 17:16:42.732660,0 days 00:00:00.221702,2,1,threshold,0.9716377554802798,5.0,COMPLETE
223,8.558946366802862,2026-04-03 17:16:42.732785,2026-04-03 17:16:42.955509,0 days 00:00:00.222724,2,1,threshold,0.9685749362100533,5.0,COMPLETE
224,8.67427983757657,2026-04-03 17:16:42.955644,2026-04-03 17:16:43.174247,0 days 00:00:00.218603,2,1,threshold,0.9775774263820812,5.0,COMPLETE
225,8.685947025939342,2026-04-03 17:16:43.174367,2026-04-03 17:16:43.394142,0 days 00:00:00.219775,2,1,threshold,0.9735777723172621,5.0,COMPLETE
226,0.061864601709399725,2026-04-03 17:16:43.394266,2026-04-03 17:16:43.831576,0 days 00:00:00.437310,5,1,threshold,0.9654158372754261,5.0,COMPLETE
227,8.685947025939342,2026-04-03 17:16:43.831707,2026-04-03 17:16:44.053680,0 days 00:00:00.221973,2,1,threshold,0.9694490894115719,5.0,COMPLETE
228,8.67427983757657,2026-04-03 17:16:44.053806,2026-04-03 17:16:44.274767,0 days 00:00:00.220961,2,1,threshold,0.9768121922965567,5.0,COMPLETE
229,8.685947025939342,2026-04-03 17:16:44.274888,2026-04-03 17:16:44.496596,0 days 00:00:00.221708,2,1,threshold,0.9722745901967033,5.0,COMPLETE
230,8.67427983757657,2026-04-03 17:16:44.496725,2026-04-03 17:16:44.719303,0 days 00:00:00.222578,2,1,threshold,0.9801494191349901,5.0,COMPLETE
231,0.9356711660447763,2026-04-03 17:16:44.719426,2026-04-03 17:16:45.363272,0 days 00:00:00.643846,8,6,threshold,0.9752725401539294,5.0,COMPLETE
232,8.685947025939342,2026-04-03 17:16:45.363396,2026-04-03 17:16:45.587109,0 days 00:00:00.223713,2,1,threshold,0.9734791530694973,5.0,COMPLETE
233,8.105032211228492,2026-04-03 17:16:45.587232,2026-04-03 17:16:45.839460,0 days 00:00:00.252228,2,1,threshold,0.9193899350265131,5.0,COMPLETE
234,8.67427983757657,2026-04-03 17:16:45.839585,2026-04-03 17:16:46.061226,0 days 00:00:00.221641,2,1,threshold,0.9769002906192384,5.0,COMPLETE
235,8.685947025939342,2026-04-03 17:16:46.061350,2026-04-03 17:16:46.281699,0 days 00:00:00.220349,2,1,threshold,0.9709110348748237,5.0,COMPLETE
236,8.685947025939342,2026-04-03 17:16:46.281820,2026-04-03 17:16:46.501410,0 days 00:00:00.219590,2,1,threshold,0.9746003046773772,5.0,COMPLETE
237,8.67427983757657,2026-04-03 17:16:46.501545,2026-04-03 17:16:46.723694,0 days 00:00:00.222149,2,1,threshold,0.979190685229739,5.0,COMPLETE
238,8.558946366802862,2026-04-03 17:16:46.723818,2026-04-03 17:16:46.948334,0 days 00:00:00.224516,2,1,threshold,0.9681213839877991,5.0,COMPLETE
239,8.685947025939342,2026-04-03 17:16:46.948464,2026-04-03 17:16:47.169195,0 days 00:00:00.220731,2,1,threshold,0.9711008429579073,5.0,COMPLETE
240,8.685947025939342,2026-04-03 17:16:47.169315,2026-04-03 17:16:47.390419,0 days 00:00:00.221104,2,1,threshold,0.9751618084178116,5.0,COMPLETE
241,8.685947025939342,2026-04-03 17:16:47.390541,2026-04-03 17:16:47.611721,0 days 00:00:00.221180,2,1,threshold,0.9727812251826283,5.0,COMPLETE
242,8.67427983757657,2026-04-03 17:16:47.611849,2026-04-03 17:16:47.830386,0 days 00:00:00.218537,2,1,threshold,0.9773801540679802,5.0,COMPLETE
243,8.685947025939342,2026-04-03 17:16:47.830505,2026-04-03 17:16:48.050911,0 days 00:00:00.220406,2,1,threshold,0.9728311138750526,5.0,COMPLETE
244,8.558946366802862,2026-04-03 17:16:48.051035,2026-04-03 17:16:48.270121,0 days 00:00:00.219086,2,1,threshold,0.9684140060285141,5.0,COMPLETE
245,8.685947025939342,2026-04-03 17:16:48.270242,2026-04-03 17:16:48.489636,0 days 00:00:00.219394,2,1,threshold,0.9749364575432137,5.0,COMPLETE
246,8.685947025939342,2026-04-03 17:16:48.489756,2026-04-03 17:16:48.708073,0 days 00:00:00.218317,2,1,threshold,0.9706057259229716,5.0,COMPLETE
247,8.67427983757657,2026-04-03 17:16:48.708197,2026-04-03 17:16:48.926217,0 days 00:00:00.218020,2,1,threshold,0.9768364494388992,5.0,COMPLETE
248,8.685947025939342,2026-04-03 17:16:48.926345,2026-04-03 17:16:49.141989,0 days 00:00:00.215644,2,1,threshold,0.9726146240096861,5.0,COMPLETE
249,8.558946366802862,2026-04-03 17:16:49.142110,2026-04-03 17:16:49.362890,0 days 00:00:00.220780,2,1,threshold,0.9659237992417946,5.0,COMPLETE
250,8.67427983757657,2026-04-03 17:16:49.363019,2026-04-03 17:16:49.611557,0 days 00:00:00.248538,2,1,threshold,0.9787594466066217,5.0,COMPLETE
251,8.685947025939342,2026-04-03 17:16:49.611681,2026-04-03 17:16:49.834929,0 days 00:00:00.223248,2,1,threshold,0.9704627605119722,5.0,COMPLETE
252,8.67427983757657,2026-04-03 17:16:49.835078,2026-04-03 17:16:50.263966,0 days 00:00:00.428888,2,1,threshold,0.9822797040781736,5.0,COMPLETE
253,8.685947025939342,2026-04-03 17:16:50.264109,2026-04-03 17:16:50.486102,0 days 00:00:00.221993,2,1,threshold,0.9744634677182439,5.0,COMPLETE
254,8.685947025939342,2026-04-03 17:16:50.486229,2026-04-03 17:16:50.707155,0 days 00:00:00.220926,2,1,threshold,0.9764784768808854,5.0,COMPLETE
255,8.558946366802862,2026-04-03 17:16:50.707274,2026-04-03 17:16:50.936314,0 days 00:00:00.229040,2,1,threshold,0.9680792475001241,5.0,COMPLETE
256,8.685947025939342,2026-04-03 17:16:50.936438,2026-04-03 17:16:51.155469,0 days 00:00:00.219031,2,1,threshold,0.9724797417316156,5.0,COMPLETE
257,8.105032211228492,2026-04-03 17:16:51.155589,2026-04-03 17:16:51.373691,0 days 00:00:00.218102,2,1,threshold,0.9047244646424653,5.0,COMPLETE
258,8.105032211228492,2026-04-03 17:16:51.373813,2026-04-03 17:16:51.591478,0 days 00:00:00.217665,2,1,threshold,0.935842570533969,5.0,COMPLETE
259,8.67427983757657,2026-04-03 17:16:51.591605,2026-04-03 17:16:51.811871,0 days 00:00:00.220266,2,1,threshold,0.9790036388481799,5.0,COMPLETE
260,8.685947025939342,2026-04-03 17:16:51.811998,2026-04-03 17:16:52.039168,0 days 00:00:00.227170,2,1,threshold,0.9701043161425931,5.0,COMPLETE
261,8.685947025939342,2026-04-03 17:16:52.039293,2026-04-03 17:16:52.258663,0 days 00:00:00.219370,2,1,threshold,0.9745153291060957,5.0,COMPLETE
262,8.558946366802862,2026-04-03 17:16:52.258784,2026-04-03 17:16:52.475914,0 days 00:00:00.217130,2,1,threshold,0.9654991527282032,5.0,COMPLETE
263,8.685947025939342,2026-04-03 17:16:52.476035,2026-04-03 17:16:52.696451,0 days 00:00:00.220416,2,1,threshold,0.9727681957462654,5.0,COMPLETE
264,8.67427983757657,2026-04-03 17:16:52.696571,2026-04-03 17:16:52.917596,0 days 00:00:00.221025,2,1,threshold,0.9808604025119417,5.0,COMPLETE
265,8.105032211228492,2026-04-03 17:16:52.917724,2026-04-03 17:16:53.135098,0 days 00:00:00.217374,2,1,threshold,0.9611462754750446,5.0,COMPLETE
266,8.685947025939342,2026-04-03 17:16:53.135217,2026-04-03 17:16:53.402792,0 days 00:00:00.267575,2,1,threshold,0.9762280129119282,5.0,COMPLETE
267,8.685947025939342,2026-04-03 17:16:53.402947,2026-04-03 17:16:53.624315,0 days 00:00:00.221368,2,1,threshold,0.9713475373343232,5.0,COMPLETE
268,8.558946366802862,2026-04-03 17:16:53.624439,2026-04-03 17:16:53.841763,0 days 00:00:00.217324,2,1,threshold,0.9686751534511605,5.0,COMPLETE
269,8.685947025939342,2026-04-03 17:16:53.841885,2026-04-03 17:16:54.064473,0 days 00:00:00.222588,2,1,threshold,0.975137314182152,5.0,COMPLETE
270,0.0,2026-04-03 17:16:54.064600,2026-04-03 17:16:54.526089,0 days 00:00:00.461489,6,1,threshold,0.9779986014039015,5.0,COMPLETE
271,8.67427983757657,2026-04-03 17:16:54.526212,2026-04-03 17:16:54.746267,0 days 00:00:00.220055,2,1,threshold,0.9843396651521449,5.0,COMPLETE
272,8.685947025939342,2026-04-03 17:16:54.746393,2026-04-03 17:16:54.975120,0 days 00:00:00.228727,2,1,threshold,0.9730991784871126,5.0,COMPLETE
273,8.558946366802862,2026-04-03 17:16:54.975244,2026-04-03 17:16:55.195809,0 days 00:00:00.220565,2,1,threshold,0.9670648005676857,5.0,COMPLETE
274,8.685947025939342,2026-04-03 17:16:55.195927,2026-04-03 17:16:55.414514,0 days 00:00:00.218587,2,1,threshold,0.9701058963583694,5.0,COMPLETE
275,8.685947025939342,2026-04-03 17:16:55.414633,2026-04-03 17:16:55.650368,0 days 00:00:00.235735,2,1,threshold,0.9754658730766869,5.0,COMPLETE
276,8.67427983757657,2026-04-03 17:16:55.650502,2026-04-03 17:16:55.875276,0 days 00:00:00.224774,2,1,threshold,0.9809359584718912,5.0,COMPLETE
277,8.105032211228492,2026-04-03 17:16:55.875411,2026-04-03 17:16:56.105016,0 days 00:00:00.229605,2,1,threshold,0.889576793168174,5.0,COMPLETE
278,8.558946366802862,2026-04-03 17:16:56.105144,2026-04-03 17:16:56.323203,0 days 00:00:00.218059,2,1,threshold,0.963431786692919,5.0,COMPLETE
279,8.685947025939342,2026-04-03 17:16:56.323331,2026-04-03 17:16:56.541972,0 days 00:00:00.218641,2,1,threshold,0.9719676144085903,5.0,COMPLETE
280,8.67427983757657,2026-04-03 17:16:56.542108,2026-04-03 17:16:56.763538,0 days 00:00:00.221430,2,1,threshold,0.9777346780244053,5.0,COMPLETE
281,8.685947025939342,2026-04-03 17:16:56.763661,2026-04-03 17:16:56.984455,0 days 00:00:00.220794,2,1,threshold,0.9737867660935384,5.0,COMPLETE
282,8.558946366802862,2026-04-03 17:16:56.984599,2026-04-03 17:16:57.201372,0 days 00:00:00.216773,2,1,threshold,0.9689332599240841,5.0,COMPLETE
283,8.67427983757657,2026-04-03 17:16:57.201494,2026-04-03 17:16:57.454869,0 days 00:00:00.253375,2,1,threshold,0.9792265773905624,5.0,COMPLETE
284,8.105032211228492,2026-04-03 17:16:57.454996,2026-04-03 17:16:57.679866,0 days 00:00:00.224870,2,1,threshold,0.9278045085932923,5.0,COMPLETE
285,2.3069387703356043,2026-04-03 17:16:57.679998,2026-04-03 17:16:57.998674,0 days 00:00:00.318676,4,1,threshold,0.9745527178128088,5.0,COMPLETE
286,6.46150816076732,2026-04-03 17:16:57.998802,2026-04-03 17:16:58.476707,0 days 00:00:00.477905,5,3,threshold,0.9712398448382547,5.0,COMPLETE
287,8.67427983757657,2026-04-03 17:16:58.476856,2026-04-03 17:16:58.704531,0 days 00:00:00.227675,2,1,threshold,0.9769936699963537,5.0,COMPLETE
288,8.558946366802862,2026-04-03 17:16:58.704656,2026-04-03 17:16:58.933187,0 days 00:00:00.228531,2,1,threshold,0.9666492848846803,5.0,COMPLETE
289,8.685947025939342,2026-04-03 17:16:58.933321,2026-04-03 17:16:59.155333,0 days 00:00:00.222012,2,1,threshold,0.9708172384131718,5.0,COMPLETE
290,8.685947025939342,2026-04-03 17:16:59.155453,2026-04-03 17:16:59.375221,0 days 00:00:00.219768,2,1,threshold,0.9736074423073197,5.0,COMPLETE
291,8.685947025939342,2026-04-03 17:16:59.375342,2026-04-03 17:16:59.595805,0 days 00:00:00.220463,2,1,threshold,0.9764728880260406,5.0,COMPLETE
292,8.67427983757657,2026-04-03 17:16:59.595937,2026-04-03 17:16:59.821817,0 days 00:00:00.225880,2,1,threshold,0.9809983846322525,5.0,COMPLETE
293,1.7273718062810657,2026-04-03 17:16:59.821949,2026-04-03 17:17:00.082762,0 days 00:00:00.260813,3,1,threshold,0.9688294928747084,5.0,COMPLETE
294,8.685947025939342,2026-04-03 17:17:00.082893,2026-04-03 17:17:00.306247,0 days 00:00:00.223354,2,1,threshold,0.9732856416485706,5.0,COMPLETE
295,8.67427983757657,2026-04-03 17:17:00.306370,2026-04-03 17:17:00.530929,0 days 00:00:00.224559,2,1,threshold,0.9784467490426784,5.0,COMPLETE
296,3.1799722064898526,2026-04-03 17:17:00.531052,2026-04-03 17:17:01.168959,0 days 00:00:00.637907,7,1,threshold,0.975426041411551,5.0,COMPLETE
297,8.685947025939342,2026-04-03 17:17:01.169112,2026-04-03 17:17:01.428595,0 days 00:00:00.259483,2,1,threshold,0.9708138978118404,5.0,COMPLETE
298,8.558946366802862,2026-04-03 17:17:01.428777,2026-04-03 17:17:01.691359,0 days 00:00:00.262582,2,1,threshold,0.968177294295021,5.0,COMPLETE
299,8.558946366802862,2026-04-03 17:17:01.691507,2026-04-03 17:17:01.935514,0 days 00:00:00.244007,2,1,threshold,0.9645504618652095,5.0,COMPLETE
