number,value,datetime_start,datetime_complete,duration,params_hmm_components,params_hmm_favourable,params_hmm_gate,params_hmm_threshold,params_hmm_train_years,state
157,12.948212085456005,2026-04-03 15:17:22.930619,2026-04-03 15:17:23.344186,0 days 00:00:00.413567,4,2,threshold,0.7128840322175235,5.768081809688064,COMPLETE
158,12.965532642733175,2026-04-03 15:17:23.344318,2026-04-03 15:17:23.757880,0 days 00:00:00.413562,4,2,logistic,0.7525759098754146,5.488135613717708,COMPLETE
159,13.577848510305863,2026-04-03 15:17:23.758001,2026-04-03 15:17:24.173426,0 days 00:00:00.415425,4,2,threshold,0.7271317133414157,6.227473827109286,COMPLETE
160,12.948212085456005,2026-04-03 15:17:24.173546,2026-04-03 15:17:24.586640,0 days 00:00:00.413094,4,2,logistic,0.7054367840185579,5.6140083310609645,COMPLETE
161,12.948212085456005,2026-04-03 15:17:24.586763,2026-04-03 15:17:24.996366,0 days 00:00:00.409603,4,2,threshold,0.7205273133764445,6.555889577155812,COMPLETE
162,13.577848510305863,2026-04-03 15:17:24.996486,2026-04-03 15:17:25.440009,0 days 00:00:00.443523,4,2,threshold,0.7333527026870389,6.371004115541904,COMPLETE
163,13.577848510305863,2026-04-03 15:17:25.440147,2026-04-03 15:17:25.855869,0 days 00:00:00.415722,4,2,threshold,0.7428512370478072,6.7815315544024495,COMPLETE
164,13.577848510305863,2026-04-03 15:17:25.855985,2026-04-03 15:17:26.270147,0 days 00:00:00.414162,4,2,threshold,0.7273915720937394,5.368863239318715,COMPLETE
165,13.577848510305863,2026-04-03 15:17:26.270271,2026-04-03 15:17:26.679647,0 days 00:00:00.409376,4,2,threshold,0.7377214831693543,6.440627268415964,COMPLETE
166,12.948212085456005,2026-04-03 15:17:26.679768,2026-04-03 15:17:27.093297,0 days 00:00:00.413529,4,2,threshold,0.7175939089537325,3.0468555046290198,COMPLETE
167,12.965532642733175,2026-04-03 15:17:27.093416,2026-04-03 15:17:27.503357,0 days 00:00:00.409941,4,2,threshold,0.7490038505638067,7.115803811557757,COMPLETE
168,13.577848510305863,2026-04-03 15:17:27.503476,2026-04-03 15:17:27.914615,0 days 00:00:00.411139,4,2,logistic,0.728336202769606,6.711193661197605,COMPLETE
169,12.965532642733175,2026-04-03 15:17:27.914735,2026-04-03 15:17:28.356071,0 days 00:00:00.441336,4,2,threshold,0.7578573224818598,6.670906499665283,COMPLETE
170,12.948212085456005,2026-04-03 15:17:28.356199,2026-04-03 15:17:28.771186,0 days 00:00:00.414987,4,2,threshold,0.697559606755417,6.562335394157646,COMPLETE
171,13.577848510305863,2026-04-03 15:17:28.771308,2026-04-03 15:17:29.184880,0 days 00:00:00.413572,4,2,threshold,0.7359024194994128,6.49145072237944,COMPLETE
172,13.577848510305863,2026-04-03 15:17:29.185015,2026-04-03 15:17:29.605809,0 days 00:00:00.420794,4,2,threshold,0.7473608145200813,6.597087644874977,COMPLETE
173,13.577848510305863,2026-04-03 15:17:29.605930,2026-04-03 15:17:30.017418,0 days 00:00:00.411488,4,2,threshold,0.7376721068128334,5.519686241733554,COMPLETE
174,13.577848510305863,2026-04-03 15:17:30.017539,2026-04-03 15:17:30.430883,0 days 00:00:00.413344,4,2,threshold,0.7235164069988235,6.374689606263244,COMPLETE
175,13.577848510305863,2026-04-03 15:17:30.431004,2026-04-03 15:17:30.841557,0 days 00:00:00.410553,4,2,logistic,0.7319114696418263,5.041945465951917,COMPLETE
176,12.965532642733175,2026-04-03 15:17:30.841674,2026-04-03 15:17:31.284992,0 days 00:00:00.443318,4,2,threshold,0.8514642271140438,6.886468464099857,COMPLETE
177,12.948212085456005,2026-04-03 15:17:31.285117,2026-04-03 15:17:31.697385,0 days 00:00:00.412268,4,2,threshold,0.7139387677543789,6.329275569588944,COMPLETE
178,13.577848510305863,2026-04-03 15:17:31.697508,2026-04-03 15:17:32.109366,0 days 00:00:00.411858,4,2,logistic,0.7433453806741707,6.097977601929084,COMPLETE
179,12.965532642733175,2026-04-03 15:17:32.109486,2026-04-03 15:17:32.519944,0 days 00:00:00.410458,4,2,threshold,0.7593493242099905,6.643396857812474,COMPLETE
180,4.621809414351053,2026-04-03 15:17:32.520063,2026-04-03 15:17:32.937398,0 days 00:00:00.417335,6,2,threshold,0.7520413302218345,5.705639327183335,COMPLETE
181,13.577848510305863,2026-04-03 15:17:32.937524,2026-04-03 15:17:33.349161,0 days 00:00:00.411637,4,2,threshold,0.7439810759009102,5.323790631774351,COMPLETE
182,13.577848510305863,2026-04-03 15:17:33.349279,2026-04-03 15:17:33.791031,0 days 00:00:00.441752,4,2,threshold,0.7343014161205428,5.449093386577788,COMPLETE
183,13.577848510305863,2026-04-03 15:17:33.791179,2026-04-03 15:17:34.204672,0 days 00:00:00.413493,4,2,threshold,0.725629758955529,5.152979122094952,COMPLETE
184,12.965532642733175,2026-04-03 15:17:34.204802,2026-04-03 15:17:34.616013,0 days 00:00:00.411211,4,2,threshold,0.7481430028010314,5.567126185365034,COMPLETE
185,13.577848510305863,2026-04-03 15:17:34.616133,2026-04-03 15:17:35.041117,0 days 00:00:00.424984,4,2,threshold,0.7391208735890529,5.385799573009843,COMPLETE
186,12.948212085456005,2026-04-03 15:17:35.041259,2026-04-03 15:17:35.454402,0 days 00:00:00.413143,4,2,logistic,0.7218332388703023,5.2364509482454205,COMPLETE
187,12.965532642733175,2026-04-03 15:17:35.454519,2026-04-03 15:17:35.865483,0 days 00:00:00.410964,4,2,threshold,0.7752370926335043,5.592336785657841,COMPLETE
188,13.577848510305863,2026-04-03 15:17:35.865601,2026-04-03 15:17:36.276863,0 days 00:00:00.411262,4,2,threshold,0.732900237828807,4.967321493575723,COMPLETE
189,12.928162568324508,2026-04-03 15:17:36.276986,2026-04-03 15:17:36.693001,0 days 00:00:00.416015,4,2,logistic,0.625023655112033,5.780180410215887,COMPLETE
190,12.965532642733175,2026-04-03 15:17:36.693120,2026-04-03 15:17:37.139552,0 days 00:00:00.446432,4,2,threshold,0.7626258337929008,5.43389947364496,COMPLETE
191,13.577848510305863,2026-04-03 15:17:37.139672,2026-04-03 15:17:37.552533,0 days 00:00:00.412861,4,2,logistic,0.7398119915735347,5.487178683824012,COMPLETE
192,13.577848510305863,2026-04-03 15:17:37.552655,2026-04-03 15:17:37.965260,0 days 00:00:00.412605,4,2,logistic,0.7293871869854129,5.266878261799718,COMPLETE
193,12.965532642733175,2026-04-03 15:17:37.965378,2026-04-03 15:17:38.377604,0 days 00:00:00.412226,4,2,logistic,0.7520857254115895,6.4898245072470315,COMPLETE
194,12.948212085456005,2026-04-03 15:17:38.377724,2026-04-03 15:17:38.790925,0 days 00:00:00.413201,4,2,logistic,0.7195256427813195,5.630972125877393,COMPLETE
195,13.577848510305863,2026-04-03 15:17:38.791058,2026-04-03 15:17:39.212236,0 days 00:00:00.421178,4,2,logistic,0.7422099421270012,5.926154137394206,COMPLETE
196,13.577848510305863,2026-04-03 15:17:39.212358,2026-04-03 15:17:39.624505,0 days 00:00:00.412147,4,2,threshold,0.7293599289755471,5.333772361948005,COMPLETE
197,12.948212085456005,2026-04-03 15:17:39.624621,2026-04-03 15:17:40.067070,0 days 00:00:00.442449,4,2,logistic,0.7097334635748891,5.669941030784444,COMPLETE
198,13.577848510305863,2026-04-03 15:17:40.067193,2026-04-03 15:17:40.477868,0 days 00:00:00.410675,4,2,threshold,0.7356156638948204,6.256987642928757,COMPLETE
199,12.965532642733175,2026-04-03 15:17:40.477989,2026-04-03 15:17:40.888916,0 days 00:00:00.410927,4,2,threshold,0.7475010335971739,3.6200874538181016,COMPLETE
200,12.948212085456005,2026-04-03 15:17:40.889037,2026-04-03 15:17:41.305442,0 days 00:00:00.416405,4,2,logistic,0.7160966039496266,5.514442830549849,COMPLETE
201,13.577848510305863,2026-04-03 15:17:41.305572,2026-04-03 15:17:41.719259,0 days 00:00:00.413687,4,2,logistic,0.7407343880681472,5.381653660031733,COMPLETE
202,12.965532642733175,2026-04-03 15:17:41.719395,2026-04-03 15:17:42.132415,0 days 00:00:00.413020,4,2,logistic,0.7559503314593784,5.113393425519263,COMPLETE
203,13.577848510305863,2026-04-03 15:17:42.132537,2026-04-03 15:17:42.543343,0 days 00:00:00.410806,4,2,logistic,0.7463586996755281,5.584690561592963,COMPLETE
204,13.577848510305863,2026-04-03 15:17:42.543466,2026-04-03 15:17:42.986835,0 days 00:00:00.443369,4,2,logistic,0.7337052874671863,5.312808617767694,COMPLETE
205,13.577848510305863,2026-04-03 15:17:42.986960,2026-04-03 15:17:43.396938,0 days 00:00:00.409978,4,2,threshold,0.7251026746155469,5.429752466702491,COMPLETE
206,13.577848510305863,2026-04-03 15:17:43.397063,2026-04-03 15:17:43.807884,0 days 00:00:00.410821,4,2,logistic,0.7380890061588005,5.816919801345743,COMPLETE
207,13.577848510305863,2026-04-03 15:17:43.808010,2026-04-03 15:17:44.222554,0 days 00:00:00.414544,4,2,threshold,0.7455955780492376,6.526420783837038,COMPLETE
208,13.577848510305863,2026-04-03 15:17:44.222674,2026-04-03 15:17:44.632752,0 days 00:00:00.410078,4,2,threshold,0.7261258697589555,5.2093788448853005,COMPLETE
209,12.965532642733175,2026-04-03 15:17:44.632874,2026-04-03 15:17:45.043685,0 days 00:00:00.410811,4,2,logistic,0.7504826202677304,5.691113730918265,COMPLETE
210,12.965532642733175,2026-04-03 15:17:45.043807,2026-04-03 15:17:45.453795,0 days 00:00:00.409988,4,2,threshold,0.7655226367654369,6.793132711337243,COMPLETE
211,13.577848510305863,2026-04-03 15:17:45.453914,2026-04-03 15:17:45.901496,0 days 00:00:00.447582,4,2,threshold,0.7305547767715966,6.184718663649143,COMPLETE
212,13.577848510305863,2026-04-03 15:17:45.901631,2026-04-03 15:17:46.312918,0 days 00:00:00.411287,4,2,threshold,0.7358302342095898,6.102823620307402,COMPLETE
213,12.948212085456005,2026-04-03 15:17:46.313040,2026-04-03 15:17:46.723967,0 days 00:00:00.410927,4,2,threshold,0.7202687708557162,6.003280399945793,COMPLETE
214,13.577848510305863,2026-04-03 15:17:46.724088,2026-04-03 15:17:47.135442,0 days 00:00:00.411354,4,2,threshold,0.7302972281527347,6.331415170132568,COMPLETE
215,13.577848510305863,2026-04-03 15:17:47.135558,2026-04-03 15:17:47.546680,0 days 00:00:00.411122,4,2,threshold,0.7424227988597573,5.539650928509435,COMPLETE
216,12.965532642733175,2026-04-03 15:17:47.546831,2026-04-03 15:17:47.956444,0 days 00:00:00.409613,4,2,threshold,0.7578351146742839,6.627888873832413,COMPLETE
217,13.577848510305863,2026-04-03 15:17:47.956564,2026-04-03 15:17:48.369863,0 days 00:00:00.413299,4,2,logistic,0.737640538580986,5.357485761801784,COMPLETE
218,13.577848510305863,2026-04-03 15:17:48.369983,2026-04-03 15:17:48.909839,0 days 00:00:00.539856,4,2,threshold,0.7244299678688964,6.412458594779842,COMPLETE
219,12.948212085456005,2026-04-03 15:17:48.909985,2026-04-03 15:17:49.328164,0 days 00:00:00.418179,4,2,threshold,0.7131900809492097,5.886438101381857,COMPLETE
220,12.965532642733175,2026-04-03 15:17:49.328287,2026-04-03 15:17:49.749916,0 days 00:00:00.421629,4,2,logistic,0.7477057131524549,5.500248746192771,COMPLETE
221,13.577848510305863,2026-04-03 15:17:49.750216,2026-04-03 15:17:50.197897,0 days 00:00:00.447681,4,2,threshold,0.7345078266372347,6.305833253580973,COMPLETE
222,13.577848510305863,2026-04-03 15:17:50.198045,2026-04-03 15:17:50.653316,0 days 00:00:00.455271,4,2,threshold,0.7433760305299865,6.4533739377950745,COMPLETE
223,13.577848510305863,2026-04-03 15:17:50.653465,2026-04-03 15:17:51.107455,0 days 00:00:00.453990,4,2,threshold,0.7289556516541844,6.133475387582597,COMPLETE
224,13.577848510305863,2026-04-03 15:17:51.107582,2026-04-03 15:17:51.522206,0 days 00:00:00.414624,4,2,threshold,0.7415522829380556,6.5745944120778175,COMPLETE
225,12.965532642733175,2026-04-03 15:17:51.522329,2026-04-03 15:17:51.967674,0 days 00:00:00.445345,4,2,threshold,0.755127858956222,6.42875177205917,COMPLETE
226,12.948212085456005,2026-04-03 15:17:51.967792,2026-04-03 15:17:52.386186,0 days 00:00:00.418394,4,2,threshold,0.7203220121745579,6.2563213957494845,COMPLETE
227,13.577848510305863,2026-04-03 15:17:52.386325,2026-04-03 15:17:52.823719,0 days 00:00:00.437394,4,2,threshold,0.7346894420902967,5.255925332427359,COMPLETE
228,12.965532642733175,2026-04-03 15:17:52.823841,2026-04-03 15:17:53.233912,0 days 00:00:00.410071,4,2,logistic,0.748716229057046,5.738954587153136,COMPLETE
229,13.577848510305863,2026-04-03 15:17:53.234031,2026-04-03 15:17:53.643881,0 days 00:00:00.409850,4,2,threshold,0.7271717011176768,5.423918534860811,COMPLETE
230,13.577848510305863,2026-04-03 15:17:53.644013,2026-04-03 15:17:54.059737,0 days 00:00:00.415724,4,2,threshold,0.7390263736791012,5.587047206012534,COMPLETE
231,13.577848510305863,2026-04-03 15:17:54.059857,2026-04-03 15:17:54.470164,0 days 00:00:00.410307,4,2,logistic,0.7280742313337504,5.657651179267081,COMPLETE
232,13.577848510305863,2026-04-03 15:17:54.470285,2026-04-03 15:17:54.914901,0 days 00:00:00.444616,4,2,logistic,0.7345480180498191,5.48453393476065,COMPLETE
233,13.577848510305863,2026-04-03 15:17:54.915023,2026-04-03 15:17:55.330384,0 days 00:00:00.415361,4,2,logistic,0.7235241947558566,5.757898601853985,COMPLETE
234,13.577848510305863,2026-04-03 15:17:55.330507,2026-04-03 15:17:55.741067,0 days 00:00:00.410560,4,2,logistic,0.7412726148127617,5.998614443549947,COMPLETE
235,12.948212085456005,2026-04-03 15:17:55.741185,2026-04-03 15:17:56.153641,0 days 00:00:00.412456,4,2,logistic,0.7172041839454575,6.678658299862458,COMPLETE
236,12.965532642733175,2026-04-03 15:17:56.153763,2026-04-03 15:17:56.563377,0 days 00:00:00.409614,4,2,logistic,0.7523448992633093,6.520808659579315,COMPLETE
237,12.948212085456005,2026-04-03 15:17:56.563498,2026-04-03 15:17:56.975317,0 days 00:00:00.411819,4,2,threshold,0.7063796510510378,5.655910099744784,COMPLETE
238,13.577848510305863,2026-04-03 15:17:56.975438,2026-04-03 15:17:57.386511,0 days 00:00:00.411073,4,2,threshold,0.7308247819775145,5.3309094967654485,COMPLETE
239,13.577848510305863,2026-04-03 15:17:57.386631,2026-04-03 15:17:57.798257,0 days 00:00:00.411626,4,2,logistic,0.7417483760425088,5.121666698005371,COMPLETE
240,13.577848510305863,2026-04-03 15:17:57.798376,2026-04-03 15:17:58.244418,0 days 00:00:00.446042,4,2,threshold,0.7358149425759893,6.3512228626759,COMPLETE
241,13.577848510305863,2026-04-03 15:17:58.244547,2026-04-03 15:17:58.661983,0 days 00:00:00.417436,4,2,logistic,0.7453728788378172,4.90998625495236,COMPLETE
242,13.577848510305863,2026-04-03 15:17:58.662106,2026-04-03 15:17:59.074778,0 days 00:00:00.412672,4,2,logistic,0.7261728221844919,5.05698940057105,COMPLETE
243,13.577848510305863,2026-04-03 15:17:59.074903,2026-04-03 15:17:59.487208,0 days 00:00:00.412305,4,2,logistic,0.7380769968293994,5.196576160119571,COMPLETE
244,12.965532642733175,2026-04-03 15:17:59.487332,2026-04-03 15:17:59.900332,0 days 00:00:00.413000,4,2,logistic,0.7512800909316515,5.262345018359218,COMPLETE
245,13.577848510305863,2026-04-03 15:17:59.900451,2026-04-03 15:18:00.311588,0 days 00:00:00.411137,4,2,logistic,0.7321389310740707,5.409119375958029,COMPLETE
246,12.948212085456005,2026-04-03 15:18:00.311708,2026-04-03 15:18:00.725588,0 days 00:00:00.413880,4,2,threshold,0.7198187898348652,5.14084846210945,COMPLETE
247,9.808326768326674,2026-04-03 15:18:00.725715,2026-04-03 15:18:01.169896,0 days 00:00:00.444181,4,2,logistic,0.9538188854625645,5.575987069956186,COMPLETE
248,13.577848510305863,2026-04-03 15:18:01.170016,2026-04-03 15:18:01.583239,0 days 00:00:00.413223,4,2,threshold,0.7443072029511374,5.010042527607971,COMPLETE
249,12.928162568324508,2026-04-03 15:18:01.583358,2026-04-03 15:18:01.995772,0 days 00:00:00.412414,4,2,threshold,0.6113879208807296,6.174438606586557,COMPLETE
250,13.577848510305863,2026-04-03 15:18:01.995894,2026-04-03 15:18:02.408948,0 days 00:00:00.413054,4,2,logistic,0.7357178765310497,5.498265233740949,COMPLETE
251,13.577848510305863,2026-04-03 15:18:02.409074,2026-04-03 15:18:02.823300,0 days 00:00:00.414226,4,2,threshold,0.7265428541658939,6.495515224146068,COMPLETE
252,12.965532642733175,2026-04-03 15:18:02.823423,2026-04-03 15:18:03.234015,0 days 00:00:00.410592,4,2,threshold,0.7578168628557646,5.835200185325166,COMPLETE
253,13.577848510305863,2026-04-03 15:18:03.234139,2026-04-03 15:18:03.645994,0 days 00:00:00.411855,4,2,logistic,0.7406560732394397,5.381068357212843,COMPLETE
254,12.965532642733175,2026-04-03 15:18:03.646118,2026-04-03 15:18:04.090576,0 days 00:00:00.444458,4,2,threshold,0.7509688589847269,6.061185956571943,COMPLETE
255,12.948212085456005,2026-04-03 15:18:04.090696,2026-04-03 15:18:04.501935,0 days 00:00:00.411239,4,2,threshold,0.7128414981330397,6.617621521273686,COMPLETE
256,13.577848510305863,2026-04-03 15:18:04.502055,2026-04-03 15:18:04.915628,0 days 00:00:00.413573,4,2,logistic,0.7307792733215297,5.272735040513071,COMPLETE
257,13.577848510305863,2026-04-03 15:18:04.915749,2026-04-03 15:18:05.328286,0 days 00:00:00.412537,4,2,threshold,0.7439349804788259,5.665740946334386,COMPLETE
258,12.948212085456005,2026-04-03 15:18:05.328403,2026-04-03 15:18:05.738857,0 days 00:00:00.410454,4,2,threshold,0.7212879288394335,7.706982040824794,COMPLETE
259,13.577848510305863,2026-04-03 15:18:05.738979,2026-04-03 15:18:06.151351,0 days 00:00:00.412372,4,2,logistic,0.7344824924846155,5.543974214095854,COMPLETE
260,13.577848510305863,2026-04-03 15:18:06.151474,2026-04-03 15:18:06.565640,0 days 00:00:00.414166,4,2,threshold,0.7473205360420954,4.773504240867489,COMPLETE
261,12.984244697268876,2026-04-03 15:18:06.565764,2026-04-03 15:18:06.959002,0 days 00:00:00.393238,2,1,threshold,0.8194944138798643,6.374559517641241,COMPLETE
262,13.577848510305863,2026-04-03 15:18:06.959125,2026-04-03 15:18:07.406714,0 days 00:00:00.447589,4,2,logistic,0.7271470695125644,5.190786888381376,COMPLETE
263,13.577848510305863,2026-04-03 15:18:07.406838,2026-04-03 15:18:07.818230,0 days 00:00:00.411392,4,2,threshold,0.7383540791758099,5.900749394032773,COMPLETE
264,12.965532642733175,2026-04-03 15:18:07.818348,2026-04-03 15:18:08.228683,0 days 00:00:00.410335,4,2,logistic,0.7555961946155373,6.730383556643801,COMPLETE
265,12.948212085456005,2026-04-03 15:18:08.228804,2026-04-03 15:18:08.642742,0 days 00:00:00.413938,4,2,threshold,0.717736950880081,6.253157232690206,COMPLETE
266,13.577848510305863,2026-04-03 15:18:08.642869,2026-04-03 15:18:09.057109,0 days 00:00:00.414240,4,2,threshold,0.7324957223094554,5.408490217730417,COMPLETE
267,13.577848510305863,2026-04-03 15:18:09.057231,2026-04-03 15:18:09.468956,0 days 00:00:00.411725,4,2,logistic,0.7430895050139631,5.7579354692030575,COMPLETE
268,13.577848510305863,2026-04-03 15:18:09.469088,2026-04-03 15:18:09.881064,0 days 00:00:00.411976,4,2,threshold,0.7241126365057864,5.622675816956188,COMPLETE
269,12.965532642733175,2026-04-03 15:18:09.881184,2026-04-03 15:18:10.325950,0 days 00:00:00.444766,4,2,threshold,0.7659366240714612,6.442260956084528,COMPLETE
270,12.965532642733175,2026-04-03 15:18:10.326073,2026-04-03 15:18:10.739791,0 days 00:00:00.413718,4,2,logistic,0.7496985189985037,6.5592767695843985,COMPLETE
271,13.577848510305863,2026-04-03 15:18:10.739929,2026-04-03 15:18:11.155101,0 days 00:00:00.415172,4,2,threshold,0.738265477646764,5.4832982778298405,COMPLETE
272,12.948212085456005,2026-04-03 15:18:11.155222,2026-04-03 15:18:11.568496,0 days 00:00:00.413274,4,2,threshold,0.7126648820739363,5.296051711060225,COMPLETE
273,13.577848510305863,2026-04-03 15:18:11.568617,2026-04-03 15:18:11.979994,0 days 00:00:00.411377,4,2,logistic,0.7312933502372533,5.139368166843177,COMPLETE
274,12.928162568324508,2026-04-03 15:18:11.980114,2026-04-03 15:18:12.392718,0 days 00:00:00.412604,4,2,threshold,0.646654520956204,5.544641483984368,COMPLETE
275,13.577848510305863,2026-04-03 15:18:12.392837,2026-04-03 15:18:12.806648,0 days 00:00:00.413811,4,2,logistic,0.7238171126407068,5.977168077180422,COMPLETE
276,13.577848510305863,2026-04-03 15:18:12.806776,2026-04-03 15:18:13.254160,0 days 00:00:00.447384,4,2,threshold,0.7427443916213221,4.049051459909736,COMPLETE
277,12.965532642733175,2026-04-03 15:18:13.254294,2026-04-03 15:18:13.664334,0 days 00:00:00.410040,4,2,threshold,0.755615643641385,7.5425422333308,COMPLETE
278,13.577848510305863,2026-04-03 15:18:13.664456,2026-04-03 15:18:14.079910,0 days 00:00:00.415454,4,2,logistic,0.7356368705751941,6.130633279242312,COMPLETE
279,13.577848510305863,2026-04-03 15:18:14.080041,2026-04-03 15:18:14.492803,0 days 00:00:00.412762,4,2,threshold,0.7465164712694421,5.352936021489174,COMPLETE
280,12.948212085456005,2026-04-03 15:18:14.492921,2026-04-03 15:18:14.907258,0 days 00:00:00.414337,4,2,threshold,0.7065762741665075,5.039840210645477,COMPLETE
281,13.577848510305863,2026-04-03 15:18:14.907380,2026-04-03 15:18:15.325729,0 days 00:00:00.418349,4,2,logistic,0.7291876160497092,5.7531202763453315,COMPLETE
282,12.965532642733175,2026-04-03 15:18:15.325851,2026-04-03 15:18:15.736273,0 days 00:00:00.410422,4,2,threshold,0.7600967825742491,6.333098944597596,COMPLETE
283,12.948212085456005,2026-04-03 15:18:15.736392,2026-04-03 15:18:16.150568,0 days 00:00:00.414176,4,2,logistic,0.7172768770524491,5.426366571395487,COMPLETE
284,13.577848510305863,2026-04-03 15:18:16.150689,2026-04-03 15:18:16.602125,0 days 00:00:00.451436,4,2,threshold,0.7392899300640792,5.663508317082516,COMPLETE
285,13.577848510305863,2026-04-03 15:18:16.602252,2026-04-03 15:18:17.016362,0 days 00:00:00.414110,4,2,threshold,0.7282561955267832,6.4724504767549424,COMPLETE
286,12.965532642733175,2026-04-03 15:18:17.016482,2026-04-03 15:18:17.427996,0 days 00:00:00.411514,4,2,logistic,0.7502064991046739,6.230895009306877,COMPLETE
287,13.577848510305863,2026-04-03 15:18:17.428119,2026-04-03 15:18:17.839822,0 days 00:00:00.411703,4,2,threshold,0.7375009783770345,4.914702070253562,COMPLETE
288,12.948212085456005,2026-04-03 15:18:17.839940,2026-04-03 15:18:18.254180,0 days 00:00:00.414240,4,2,threshold,0.7211651483197005,6.61451915376609,COMPLETE
289,13.577848510305863,2026-04-03 15:18:18.254313,2026-04-03 15:18:18.665026,0 days 00:00:00.410713,4,2,logistic,0.7442907338106182,5.259018958318891,COMPLETE
290,13.577848510305863,2026-04-03 15:18:18.665148,2026-04-03 15:18:19.076188,0 days 00:00:00.411040,4,2,threshold,0.7335187425170226,5.471674449136418,COMPLETE
291,13.577848510305863,2026-04-03 15:18:19.076310,2026-04-03 15:18:19.523930,0 days 00:00:00.447620,4,2,logistic,0.7251988033970214,5.8402712002146275,COMPLETE
292,12.965532642733175,2026-04-03 15:18:19.524059,2026-04-03 15:18:19.945238,0 days 00:00:00.421179,4,2,threshold,0.7521607476511527,5.60308108338559,COMPLETE
293,13.577848510305863,2026-04-03 15:18:19.945366,2026-04-03 15:18:20.357157,0 days 00:00:00.411791,4,2,threshold,0.7338795302012319,6.8147460637338435,COMPLETE
294,13.577848510305863,2026-04-03 15:18:20.357277,2026-04-03 15:18:20.770228,0 days 00:00:00.412951,4,2,logistic,0.7419242078636703,6.05622923864256,COMPLETE
295,12.948212085456005,2026-04-03 15:18:20.770349,2026-04-03 15:18:21.183247,0 days 00:00:00.412898,4,2,threshold,0.7144065020703562,5.347756277241449,COMPLETE
296,13.577848510305863,2026-04-03 15:18:21.183369,2026-04-03 15:18:21.629627,0 days 00:00:00.446258,4,2,threshold,0.7295754778231066,5.1143168036520255,COMPLETE
297,12.965532642733175,2026-04-03 15:18:21.629777,2026-04-03 15:18:22.082320,0 days 00:00:00.452543,4,2,logistic,0.7626894370555742,6.39711141010834,COMPLETE
298,12.965532642733175,2026-04-03 15:18:22.082473,2026-04-03 15:18:22.569967,0 days 00:00:00.487494,4,2,threshold,0.7484512727501582,5.193906823444548,COMPLETE
299,13.577848510305863,2026-04-03 15:18:22.570091,2026-04-03 15:18:22.983965,0 days 00:00:00.413874,4,2,logistic,0.7391900043647988,7.965098894968009,COMPLETE
300,3.630248441834585,2026-04-03 15:18:22.984087,2026-04-03 15:18:23.408188,0 days 00:00:00.424101,6,3,threshold,0.7023369192779068,6.696665890882511,COMPLETE
301,10.180158691659003,2026-04-03 15:18:23.408308,2026-04-03 15:18:23.826191,0 days 00:00:00.417883,4,2,threshold,0.9300157952157309,5.5451583458367875,COMPLETE
302,12.948212085456005,2026-04-03 15:18:23.826340,2026-04-03 15:18:24.392066,0 days 00:00:00.565726,4,2,logistic,0.720900388606173,6.543078942630661,COMPLETE
303,13.577848510305863,2026-04-03 15:18:24.392246,2026-04-03 15:18:25.213417,0 days 00:00:00.821171,4,2,threshold,0.7293977769247681,5.952075443081235,COMPLETE
304,12.965532642733175,2026-04-03 15:18:25.214165,2026-04-03 15:18:25.644856,0 days 00:00:00.430691,4,2,threshold,0.7561936471688956,5.439408706751957,COMPLETE
305,12.965532642733175,2026-04-03 15:18:25.645032,2026-04-03 15:18:26.069225,0 days 00:00:00.424193,4,2,logistic,0.7693145675913378,5.690274446899643,COMPLETE
306,13.577848510305863,2026-04-03 15:18:26.069361,2026-04-03 15:18:26.567507,0 days 00:00:00.498146,4,2,threshold,0.7443425784075317,6.27967082287823,COMPLETE
307,13.577848510305863,2026-04-03 15:18:26.567627,2026-04-03 15:18:27.129209,0 days 00:00:00.561582,4,2,logistic,0.7362083769424442,5.304944678989664,COMPLETE
308,12.948212085456005,2026-04-03 15:18:27.129369,2026-04-03 15:18:27.667973,0 days 00:00:00.538604,4,2,threshold,0.7116019556555858,6.145722056628806,COMPLETE
309,13.577848510305863,2026-04-03 15:18:27.668103,2026-04-03 15:18:28.181123,0 days 00:00:00.513020,4,2,threshold,0.724290493134441,5.795971839239415,COMPLETE
310,12.965532642733175,2026-04-03 15:18:28.181255,2026-04-03 15:18:28.710828,0 days 00:00:00.529573,4,2,logistic,0.748887207407813,5.559517189980562,COMPLETE
311,13.577848510305863,2026-04-03 15:18:28.710987,2026-04-03 15:18:29.156379,0 days 00:00:00.445392,4,2,threshold,0.7373908661297408,5.008328773979687,COMPLETE
312,3.4856152817995465,2026-04-03 15:18:29.156513,2026-04-03 15:18:29.575462,0 days 00:00:00.418949,4,1,threshold,0.7305266435156283,5.389442458459801,COMPLETE
313,12.948212085456005,2026-04-03 15:18:29.575606,2026-04-03 15:18:30.008987,0 days 00:00:00.433381,4,2,logistic,0.7191893211994822,6.4164570166627835,COMPLETE
314,13.577848510305863,2026-04-03 15:18:30.009124,2026-04-03 15:18:30.480223,0 days 00:00:00.471099,4,2,threshold,0.7445789782019847,5.619940766363598,COMPLETE
315,12.965532642733175,2026-04-03 15:18:30.480354,2026-04-03 15:18:30.912947,0 days 00:00:00.432593,4,2,logistic,0.7567732276281898,5.474705496472799,COMPLETE
316,13.577848510305863,2026-04-03 15:18:30.913129,2026-04-03 15:18:31.355991,0 days 00:00:00.442862,4,2,threshold,0.7376860882698111,5.255161331444219,COMPLETE
