number,value,datetime_start,datetime_complete,duration,params_hmm_components,params_hmm_favourable,params_hmm_gate,params_hmm_threshold,params_hmm_train_years,state
163,3.9097306747892144,2026-04-03 17:14:50.892725,2026-04-03 17:14:51.166970,0 days 00:00:00.274245,3,1,threshold,0.9564802248436152,5.0,COMPLETE
164,3.2425325777508403,2026-04-03 17:14:51.167093,2026-04-03 17:14:51.433886,0 days 00:00:00.266793,3,1,threshold,0.8990479573716675,5.0,COMPLETE
165,3.741028943521305,2026-04-03 17:14:51.434009,2026-04-03 17:14:51.706929,0 days 00:00:00.272920,3,1,threshold,0.9723290608826486,5.0,COMPLETE
166,3.9097306747892144,2026-04-03 17:14:51.707051,2026-04-03 17:14:51.972961,0 days 00:00:00.265910,3,1,threshold,0.9586884420661652,5.0,COMPLETE
167,3.9097306747892144,2026-04-03 17:14:51.973082,2026-04-03 17:14:52.247376,0 days 00:00:00.274294,3,1,threshold,0.9637168308503923,5.0,COMPLETE
168,3.9097306747892144,2026-04-03 17:14:52.247502,2026-04-03 17:14:52.520259,0 days 00:00:00.272757,3,1,threshold,0.9540174598417129,5.0,COMPLETE
169,3.9097306747892144,2026-04-03 17:14:52.520380,2026-04-03 17:14:52.821940,0 days 00:00:00.301560,3,1,threshold,0.9691988199801201,5.0,COMPLETE
170,3.4882903870770385,2026-04-03 17:14:52.822089,2026-04-03 17:14:53.142760,0 days 00:00:00.320671,3,1,threshold,0.9492696939888222,5.0,COMPLETE
171,3.9097306747892144,2026-04-03 17:14:53.142922,2026-04-03 17:14:53.458380,0 days 00:00:00.315458,3,1,threshold,0.9606651854789676,5.0,COMPLETE
172,3.9097306747892144,2026-04-03 17:14:53.458521,2026-04-03 17:14:53.848131,0 days 00:00:00.389610,3,1,threshold,0.9671392116651844,5.0,COMPLETE
173,3.9097306747892144,2026-04-03 17:14:53.848254,2026-04-03 17:14:54.116329,0 days 00:00:00.268075,3,1,threshold,0.9607423326795846,5.0,COMPLETE
174,3.9097306747892144,2026-04-03 17:14:54.116457,2026-04-03 17:14:54.390901,0 days 00:00:00.274444,3,1,threshold,0.9574862207803709,5.0,COMPLETE
175,3.9097306747892144,2026-04-03 17:14:54.391047,2026-04-03 17:14:54.655877,0 days 00:00:00.264830,3,1,threshold,0.9628916259704983,5.0,COMPLETE
176,3.9097306747892144,2026-04-03 17:14:54.655998,2026-04-03 17:14:54.932432,0 days 00:00:00.276434,3,1,threshold,0.9659821583269906,5.0,COMPLETE
177,3.4882903870770385,2026-04-03 17:14:54.932571,2026-04-03 17:14:55.220736,0 days 00:00:00.288165,3,1,threshold,0.951861252118319,5.0,COMPLETE
178,3.9097306747892144,2026-04-03 17:14:55.220881,2026-04-03 17:14:55.523834,0 days 00:00:00.302953,3,1,threshold,0.9584300917968789,5.0,COMPLETE
179,3.741028943521305,2026-04-03 17:14:55.523958,2026-04-03 17:14:55.789894,0 days 00:00:00.265936,3,1,threshold,0.9710083628145184,5.0,COMPLETE
180,3.9097306747892144,2026-04-03 17:14:55.790016,2026-04-03 17:14:56.055641,0 days 00:00:00.265625,3,1,threshold,0.9555390341128064,5.0,COMPLETE
181,3.9097306747892144,2026-04-03 17:14:56.055766,2026-04-03 17:14:56.433116,0 days 00:00:00.377350,3,1,threshold,0.9626696456689483,5.0,COMPLETE
182,3.9097306747892144,2026-04-03 17:14:56.433258,2026-04-03 17:14:56.713243,0 days 00:00:00.279985,3,1,threshold,0.9557030449902428,5.0,COMPLETE
183,3.9097306747892144,2026-04-03 17:14:56.713383,2026-04-03 17:14:56.988104,0 days 00:00:00.274721,3,1,threshold,0.9606305235162499,5.0,COMPLETE
184,1.1547423862425639,2026-04-03 17:14:56.988251,2026-04-03 17:14:57.530963,0 days 00:00:00.542712,6,2,threshold,0.9639529656494398,5.0,COMPLETE
185,3.9097306747892144,2026-04-03 17:14:57.531097,2026-04-03 17:14:57.812323,0 days 00:00:00.281226,3,1,threshold,0.9538732374613973,5.0,COMPLETE
186,3.2425325777508403,2026-04-03 17:14:57.812462,2026-04-03 17:14:58.087100,0 days 00:00:00.274638,3,1,threshold,0.8844666680200095,5.0,COMPLETE
187,3.9097306747892144,2026-04-03 17:14:58.087221,2026-04-03 17:14:58.405060,0 days 00:00:00.317839,3,1,threshold,0.957988202150583,5.0,COMPLETE
188,3.9097306747892144,2026-04-03 17:14:58.405182,2026-04-03 17:14:58.679396,0 days 00:00:00.274214,3,1,threshold,0.9661299850392212,5.0,COMPLETE
189,3.497013291398544,2026-04-03 17:14:58.679516,2026-04-03 17:14:58.949215,0 days 00:00:00.269699,3,1,threshold,0.9468736099259396,5.0,COMPLETE
190,3.9097306747892144,2026-04-03 17:14:58.949347,2026-04-03 17:14:59.214667,0 days 00:00:00.265320,3,1,threshold,0.9613603591822206,5.0,COMPLETE
191,3.4882903870770385,2026-04-03 17:14:59.214792,2026-04-03 17:14:59.482126,0 days 00:00:00.267334,3,1,threshold,0.9507766137628157,5.0,COMPLETE
192,3.9097306747892144,2026-04-03 17:14:59.482246,2026-04-03 17:14:59.750799,0 days 00:00:00.268553,3,1,threshold,0.954288993086611,5.0,COMPLETE
193,3.9097306747892144,2026-04-03 17:14:59.750926,2026-04-03 17:15:00.019079,0 days 00:00:00.268153,3,1,threshold,0.9578807598455626,5.0,COMPLETE
194,3.4882903870770385,2026-04-03 17:15:00.019217,2026-04-03 17:15:00.299401,0 days 00:00:00.280184,3,1,threshold,0.9526648977624275,5.0,COMPLETE
195,3.9097306747892144,2026-04-03 17:15:00.299537,2026-04-03 17:15:00.571638,0 days 00:00:00.272101,3,1,threshold,0.9602124239251744,5.0,COMPLETE
196,3.9097306747892144,2026-04-03 17:15:00.571764,2026-04-03 17:15:00.839073,0 days 00:00:00.267309,3,1,threshold,0.9640465498369484,5.0,COMPLETE
197,3.9097306747892144,2026-04-03 17:15:00.839194,2026-04-03 17:15:01.111316,0 days 00:00:00.272122,3,1,threshold,0.9560765422809224,5.0,COMPLETE
198,3.9097306747892144,2026-04-03 17:15:01.111443,2026-04-03 17:15:01.382492,0 days 00:00:00.271049,3,1,threshold,0.968534486543817,5.0,COMPLETE
199,3.9097306747892144,2026-04-03 17:15:01.382615,2026-04-03 17:15:01.647826,0 days 00:00:00.265211,3,1,threshold,0.9592569787395553,5.0,COMPLETE
200,3.9097306747892144,2026-04-03 17:15:01.647945,2026-04-03 17:15:01.915244,0 days 00:00:00.267299,3,1,threshold,0.9655002067543603,5.0,COMPLETE
201,3.9097306747892144,2026-04-03 17:15:01.915374,2026-04-03 17:15:02.183279,0 days 00:00:00.267905,3,1,threshold,0.9674250468618916,5.0,COMPLETE
202,2.736424002266911,2026-04-03 17:15:02.183402,2026-04-03 17:15:02.451813,0 days 00:00:00.268411,3,1,threshold,0.8687254416562262,5.0,COMPLETE
203,3.9097306747892144,2026-04-03 17:15:02.451935,2026-04-03 17:15:02.728963,0 days 00:00:00.277028,3,1,threshold,0.9624674810062933,5.0,COMPLETE
204,3.741028943521305,2026-04-03 17:15:02.729093,2026-04-03 17:15:03.037414,0 days 00:00:00.308321,3,1,threshold,0.970838421776899,5.0,COMPLETE
205,3.9097306747892144,2026-04-03 17:15:03.037546,2026-04-03 17:15:03.308734,0 days 00:00:00.271188,3,1,threshold,0.9651603384730301,5.0,COMPLETE
206,3.9097306747892144,2026-04-03 17:15:03.308857,2026-04-03 17:15:03.572439,0 days 00:00:00.263582,3,1,threshold,0.9612710791858737,5.0,COMPLETE
207,3.9097306747892144,2026-04-03 17:15:03.572561,2026-04-03 17:15:03.843256,0 days 00:00:00.270695,3,1,threshold,0.9562184937705723,5.0,COMPLETE
208,3.9097306747892144,2026-04-03 17:15:03.843377,2026-04-03 17:15:04.117453,0 days 00:00:00.274076,3,1,threshold,0.9588401667122958,5.0,COMPLETE
209,3.9097306747892144,2026-04-03 17:15:04.117579,2026-04-03 17:15:04.386951,0 days 00:00:00.269372,3,1,threshold,0.966917371430516,5.0,COMPLETE
210,3.9097306747892144,2026-04-03 17:15:04.387076,2026-04-03 17:15:04.654665,0 days 00:00:00.267589,3,1,threshold,0.953315251167371,5.0,COMPLETE
211,3.9097306747892144,2026-04-03 17:15:04.654787,2026-04-03 17:15:04.951325,0 days 00:00:00.296538,3,1,threshold,0.9625783752693833,5.0,COMPLETE
212,3.9097306747892144,2026-04-03 17:15:04.951454,2026-04-03 17:15:05.217133,0 days 00:00:00.265679,3,1,threshold,0.9613732325704715,5.0,COMPLETE
213,3.9097306747892144,2026-04-03 17:15:05.217258,2026-04-03 17:15:05.488389,0 days 00:00:00.271131,3,1,threshold,0.9575583279604266,5.0,COMPLETE
214,3.9097306747892144,2026-04-03 17:15:05.488514,2026-04-03 17:15:05.755309,0 days 00:00:00.266795,3,1,threshold,0.9641129285683354,5.0,COMPLETE
215,3.9097306747892144,2026-04-03 17:15:05.755440,2026-04-03 17:15:06.026640,0 days 00:00:00.271200,3,1,threshold,0.9690521053788492,5.0,COMPLETE
216,3.9097306747892144,2026-04-03 17:15:06.026796,2026-04-03 17:15:06.294707,0 days 00:00:00.267911,3,1,threshold,0.9607586244898145,5.0,COMPLETE
217,3.4882903870770385,2026-04-03 17:15:06.294831,2026-04-03 17:15:06.568958,0 days 00:00:00.274127,3,1,threshold,0.9491034071534855,5.0,COMPLETE
218,3.741028943521305,2026-04-03 17:15:06.569077,2026-04-03 17:15:06.836794,0 days 00:00:00.267717,3,1,threshold,0.973421632615288,5.0,COMPLETE
219,3.9097306747892144,2026-04-03 17:15:06.836917,2026-04-03 17:15:07.138452,0 days 00:00:00.301535,3,1,threshold,0.955724939668763,5.0,COMPLETE
220,3.9097306747892144,2026-04-03 17:15:07.138585,2026-04-03 17:15:07.408086,0 days 00:00:00.269501,3,1,threshold,0.9655149615538151,5.0,COMPLETE
221,3.9097306747892144,2026-04-03 17:15:07.408205,2026-04-03 17:15:07.678712,0 days 00:00:00.270507,3,1,threshold,0.9589628870760889,5.0,COMPLETE
222,0.12437953988513618,2026-04-03 17:15:07.678832,2026-04-03 17:15:08.315177,0 days 00:00:00.636345,7,4,threshold,0.9623765023273302,5.0,COMPLETE
223,3.9097306747892144,2026-04-03 17:15:08.315305,2026-04-03 17:15:08.579394,0 days 00:00:00.264089,3,1,threshold,0.9585629170047538,5.0,COMPLETE
224,3.9097306747892144,2026-04-03 17:15:08.579516,2026-04-03 17:15:08.843535,0 days 00:00:00.264019,3,1,threshold,0.9542820910167322,5.0,COMPLETE
225,3.9097306747892144,2026-04-03 17:15:08.843654,2026-04-03 17:15:09.108796,0 days 00:00:00.265142,3,1,threshold,0.9638848122651764,5.0,COMPLETE
226,3.9097306747892144,2026-04-03 17:15:09.108925,2026-04-03 17:15:09.379522,0 days 00:00:00.270597,3,1,threshold,0.9571507065235509,5.0,COMPLETE
227,3.4882903870770385,2026-04-03 17:15:09.379647,2026-04-03 17:15:09.645394,0 days 00:00:00.265747,3,1,threshold,0.9517348280603521,5.0,COMPLETE
228,3.9097306747892144,2026-04-03 17:15:09.645512,2026-04-03 17:15:09.917534,0 days 00:00:00.272022,3,1,threshold,0.9615505966996981,5.0,COMPLETE
229,3.9097306747892144,2026-04-03 17:15:09.917661,2026-04-03 17:15:10.186996,0 days 00:00:00.269335,3,1,threshold,0.9678570423079272,5.0,COMPLETE
230,3.9097306747892144,2026-04-03 17:15:10.187118,2026-04-03 17:15:10.450789,0 days 00:00:00.263671,3,1,threshold,0.9586916786733158,5.0,COMPLETE
231,3.9097306747892144,2026-04-03 17:15:10.450909,2026-04-03 17:15:10.716089,0 days 00:00:00.265180,3,1,threshold,0.9649930301178442,5.0,COMPLETE
232,3.9097306747892144,2026-04-03 17:15:10.716214,2026-04-03 17:15:10.983463,0 days 00:00:00.267249,3,1,threshold,0.9628984897075638,5.0,COMPLETE
233,3.9097306747892144,2026-04-03 17:15:10.983590,2026-04-03 17:15:11.253884,0 days 00:00:00.270294,3,1,threshold,0.9664875249530408,5.0,COMPLETE
234,3.9097306747892144,2026-04-03 17:15:11.254010,2026-04-03 17:15:11.519966,0 days 00:00:00.265956,3,1,threshold,0.9598341644798485,5.0,COMPLETE
235,3.9097306747892144,2026-04-03 17:15:11.520086,2026-04-03 17:15:11.786710,0 days 00:00:00.266624,3,1,threshold,0.9550382003005,5.0,COMPLETE
236,3.741028943521305,2026-04-03 17:15:11.786834,2026-04-03 17:15:12.058936,0 days 00:00:00.272102,3,1,threshold,0.9701211194691937,5.0,COMPLETE
237,3.2425325777508403,2026-04-03 17:15:12.059059,2026-04-03 17:15:12.361255,0 days 00:00:00.302196,3,1,threshold,0.90343987105824,5.0,COMPLETE
238,1.1148098071890855,2026-04-03 17:15:12.361383,2026-04-03 17:15:12.770831,0 days 00:00:00.409448,5,3,threshold,0.964448822485338,5.0,COMPLETE
239,3.9097306747892144,2026-04-03 17:15:12.770959,2026-04-03 17:15:13.037193,0 days 00:00:00.266234,3,1,threshold,0.9612760199708873,5.0,COMPLETE
240,3.9097306747892144,2026-04-03 17:15:13.037316,2026-04-03 17:15:13.306132,0 days 00:00:00.268816,3,1,threshold,0.9572423283095707,5.0,COMPLETE
241,3.9097306747892144,2026-04-03 17:15:13.306253,2026-04-03 17:15:13.588225,0 days 00:00:00.281972,3,1,threshold,0.9565372060994033,5.0,COMPLETE
242,3.9097306747892144,2026-04-03 17:15:13.588348,2026-04-03 17:15:13.859115,0 days 00:00:00.270767,3,1,threshold,0.9601419133824811,5.0,COMPLETE
243,3.9097306747892144,2026-04-03 17:15:13.859251,2026-04-03 17:15:14.123644,0 days 00:00:00.264393,3,1,threshold,0.9528974112749538,5.0,COMPLETE
244,3.9097306747892144,2026-04-03 17:15:14.123768,2026-04-03 17:15:14.396877,0 days 00:00:00.273109,3,1,threshold,0.9625661964940442,5.0,COMPLETE
245,3.9097306747892144,2026-04-03 17:15:14.397012,2026-04-03 17:15:14.660931,0 days 00:00:00.263919,3,1,threshold,0.9670741387076528,5.0,COMPLETE
246,3.9097306747892144,2026-04-03 17:15:14.661051,2026-04-03 17:15:14.939241,0 days 00:00:00.278190,3,1,threshold,0.9585627082542361,5.0,COMPLETE
247,3.2375172857931034,2026-04-03 17:15:14.939366,2026-04-03 17:15:15.206831,0 days 00:00:00.267465,3,1,threshold,0.9159214906407739,5.0,COMPLETE
248,3.9097306747892144,2026-04-03 17:15:15.206951,2026-04-03 17:15:15.477901,0 days 00:00:00.270950,3,1,threshold,0.9547560832858436,5.0,COMPLETE
249,3.9097306747892144,2026-04-03 17:15:15.478033,2026-04-03 17:15:15.755703,0 days 00:00:00.277670,3,1,threshold,0.9642643033797377,5.0,COMPLETE
250,3.9097306747892144,2026-04-03 17:15:15.755827,2026-04-03 17:15:16.036911,0 days 00:00:00.281084,3,1,threshold,0.9600433105421309,5.0,COMPLETE
251,3.9097306747892144,2026-04-03 17:15:16.037045,2026-04-03 17:15:16.307615,0 days 00:00:00.270570,3,1,threshold,0.9569094091042735,5.0,COMPLETE
252,3.9097306747892144,2026-04-03 17:15:16.307739,2026-04-03 17:15:16.576303,0 days 00:00:00.268564,3,1,threshold,0.9679588911986681,5.0,COMPLETE
253,3.4882903870770385,2026-04-03 17:15:16.576423,2026-04-03 17:15:16.841510,0 days 00:00:00.265087,3,1,threshold,0.9511418051580742,5.0,COMPLETE
254,3.9097306747892144,2026-04-03 17:15:16.841631,2026-04-03 17:15:17.141295,0 days 00:00:00.299664,3,1,threshold,0.9631715609830785,5.0,COMPLETE
255,3.9097306747892144,2026-04-03 17:15:17.141420,2026-04-03 17:15:17.405261,0 days 00:00:00.263841,3,1,threshold,0.9603110226594598,5.0,COMPLETE
256,3.9097306747892144,2026-04-03 17:15:17.405380,2026-04-03 17:15:17.669765,0 days 00:00:00.264385,3,1,threshold,0.9655881370646732,5.0,COMPLETE
257,3.9097306747892144,2026-04-03 17:15:17.669885,2026-04-03 17:15:17.939265,0 days 00:00:00.269380,3,1,threshold,0.9547675329939966,5.0,COMPLETE
258,3.9097306747892144,2026-04-03 17:15:17.939394,2026-04-03 17:15:18.209022,0 days 00:00:00.269628,3,1,threshold,0.9619878037964076,5.0,COMPLETE
259,3.741028943521305,2026-04-03 17:15:18.209141,2026-04-03 17:15:18.472238,0 days 00:00:00.263097,3,1,threshold,0.971645692369017,5.0,COMPLETE
260,3.9097306747892144,2026-04-03 17:15:18.472356,2026-04-03 17:15:18.741375,0 days 00:00:00.269019,3,1,threshold,0.9578322985331402,5.0,COMPLETE
261,3.9097306747892144,2026-04-03 17:15:18.741496,2026-04-03 17:15:19.007064,0 days 00:00:00.265568,3,1,threshold,0.9660126470111654,5.0,COMPLETE
262,3.2425325777508403,2026-04-03 17:15:19.007191,2026-04-03 17:15:19.277706,0 days 00:00:00.270515,3,1,threshold,0.8937762969969997,5.0,COMPLETE
263,3.4882903870770385,2026-04-03 17:15:19.277830,2026-04-03 17:15:19.570031,0 days 00:00:00.292201,3,1,threshold,0.9526328097928867,5.0,COMPLETE
264,3.9097306747892144,2026-04-03 17:15:19.570176,2026-04-03 17:15:19.888684,0 days 00:00:00.318508,3,1,threshold,0.9630245942312174,5.0,COMPLETE
265,3.4976545919093915,2026-04-03 17:15:19.888838,2026-04-03 17:15:20.196617,0 days 00:00:00.307779,3,1,threshold,0.9485783719607797,5.0,COMPLETE
266,3.9097306747892144,2026-04-03 17:15:20.196815,2026-04-03 17:15:20.481789,0 days 00:00:00.284974,3,1,threshold,0.969602199104862,5.0,COMPLETE
267,3.9097306747892144,2026-04-03 17:15:20.481923,2026-04-03 17:15:20.779262,0 days 00:00:00.297339,3,1,threshold,0.9586895655852091,5.0,COMPLETE
268,3.9097306747892144,2026-04-03 17:15:20.779401,2026-04-03 17:15:21.273976,0 days 00:00:00.494575,3,1,threshold,0.9559289244454453,5.0,COMPLETE
269,0.9096399471293115,2026-04-03 17:15:21.274193,2026-04-03 17:15:21.663173,0 days 00:00:00.388980,3,1,threshold,0.9890573195872687,5.0,COMPLETE
270,3.9097306747892144,2026-04-03 17:15:21.663319,2026-04-03 17:15:21.949801,0 days 00:00:00.286482,3,1,threshold,0.9615161352435817,5.0,COMPLETE
271,3.9097306747892144,2026-04-03 17:15:21.949930,2026-04-03 17:15:22.234554,0 days 00:00:00.284624,3,1,threshold,0.9651403096236253,5.0,COMPLETE
272,3.9097306747892144,2026-04-03 17:15:22.234684,2026-04-03 17:15:22.513036,0 days 00:00:00.278352,3,1,threshold,0.9598792637907395,5.0,COMPLETE
273,3.9097306747892144,2026-04-03 17:15:22.513188,2026-04-03 17:15:22.817103,0 days 00:00:00.303915,3,1,threshold,0.9683853416358222,5.0,COMPLETE
274,3.9097306747892144,2026-04-03 17:15:22.817245,2026-04-03 17:15:23.117310,0 days 00:00:00.300065,3,1,threshold,0.9567052252957444,5.0,COMPLETE
275,3.9097306747892144,2026-04-03 17:15:23.117449,2026-04-03 17:15:23.415718,0 days 00:00:00.298269,3,1,threshold,0.9625551172310275,5.0,COMPLETE
276,3.9097306747892144,2026-04-03 17:15:23.415851,2026-04-03 17:15:23.728996,0 days 00:00:00.313145,3,1,threshold,0.9541808361221334,5.0,COMPLETE
277,1.5602502364370594,2026-04-03 17:15:23.729152,2026-04-03 17:15:24.037157,0 days 00:00:00.308005,2,1,threshold,0.9200344291755203,5.0,COMPLETE
278,1.1939779666604444,2026-04-03 17:15:24.037291,2026-04-03 17:15:24.727425,0 days 00:00:00.690134,4,1,threshold,0.9513968879740347,5.0,COMPLETE
279,3.9097306747892144,2026-04-03 17:15:24.727605,2026-04-03 17:15:25.121984,0 days 00:00:00.394379,3,1,threshold,0.9649776471632443,5.0,COMPLETE
280,3.9097306747892144,2026-04-03 17:15:25.122143,2026-04-03 17:15:25.507966,0 days 00:00:00.385823,3,1,threshold,0.9593687410434374,5.0,COMPLETE
281,3.741028943521305,2026-04-03 17:15:25.508111,2026-04-03 17:15:25.864376,0 days 00:00:00.356265,3,1,threshold,0.9762184888251538,5.0,COMPLETE
282,3.9097306747892144,2026-04-03 17:15:25.864533,2026-04-03 17:15:26.232892,0 days 00:00:00.368359,3,1,threshold,0.9676632740443301,5.0,COMPLETE
283,3.9097306747892144,2026-04-03 17:15:26.233048,2026-04-03 17:15:26.545802,0 days 00:00:00.312754,3,1,threshold,0.9573632171219351,5.0,COMPLETE
284,3.9097306747892144,2026-04-03 17:15:26.545952,2026-04-03 17:15:26.874519,0 days 00:00:00.328567,3,1,threshold,0.9614899476553104,5.0,COMPLETE
285,3.9097306747892144,2026-04-03 17:15:26.874659,2026-04-03 17:15:27.155951,0 days 00:00:00.281292,3,1,threshold,0.9644148662559356,5.0,COMPLETE
286,3.497013291398544,2026-04-03 17:15:27.156082,2026-04-03 17:15:27.635546,0 days 00:00:00.479464,3,1,threshold,0.9449744617823405,5.0,COMPLETE
287,3.741028943521305,2026-04-03 17:15:27.635742,2026-04-03 17:15:27.998063,0 days 00:00:00.362321,3,1,threshold,0.9718960315653074,5.0,COMPLETE
288,0.49142485882808973,2026-04-03 17:15:27.998214,2026-04-03 17:15:28.445505,0 days 00:00:00.447291,4,1,threshold,0.9288275311234467,5.0,COMPLETE
289,3.9097306747892144,2026-04-03 17:15:28.445665,2026-04-03 17:15:28.724914,0 days 00:00:00.279249,3,1,threshold,0.9544651718099288,5.0,COMPLETE
290,3.9097306747892144,2026-04-03 17:15:28.725042,2026-04-03 17:15:29.004742,0 days 00:00:00.279700,3,1,threshold,0.9593681536873391,5.0,COMPLETE
291,3.9097306747892144,2026-04-03 17:15:29.004872,2026-04-03 17:15:29.295526,0 days 00:00:00.290654,3,1,threshold,0.9630724829970585,5.0,COMPLETE
292,3.9097306747892144,2026-04-03 17:15:29.295666,2026-04-03 17:15:29.596245,0 days 00:00:00.300579,3,1,threshold,0.9668948069479496,5.0,COMPLETE
293,3.9097306747892144,2026-04-03 17:15:29.596387,2026-04-03 17:15:29.870098,0 days 00:00:00.273711,3,1,threshold,0.9569640309151494,5.0,COMPLETE
294,3.4882903870770385,2026-04-03 17:15:29.870225,2026-04-03 17:15:30.140248,0 days 00:00:00.270023,3,1,threshold,0.9495775551677609,5.0,COMPLETE
295,0.0,2026-04-03 17:15:30.140388,2026-04-03 17:15:30.774786,0 days 00:00:00.634398,7,1,threshold,0.9609829972760031,5.0,COMPLETE
296,3.9097306747892144,2026-04-03 17:15:30.774921,2026-04-03 17:15:31.046795,0 days 00:00:00.271874,3,1,threshold,0.9543351686334217,5.0,COMPLETE
297,3.9097306747892144,2026-04-03 17:15:31.046913,2026-04-03 17:15:31.325580,0 days 00:00:00.278667,3,1,threshold,0.9694297696695782,5.0,COMPLETE
298,3.9097306747892144,2026-04-03 17:15:31.325706,2026-04-03 17:15:31.594805,0 days 00:00:00.269099,3,1,threshold,0.9645490637055016,5.0,COMPLETE
299,3.9097306747892144,2026-04-03 17:15:31.594932,2026-04-03 17:15:31.866504,0 days 00:00:00.271572,3,1,threshold,0.9588651265601434,5.0,COMPLETE
